alt_01D0_x_interp,alt_01D0_smoothed_curve,altMPI_01D0_x_interp,altMPI_01D0_smoothed_curve,asc_01D0_x_interp,asc_01D0_smoothed_curve,ato_01D0_x_interp,ato_01D0_smoothed_curve,azr_01D0_x_interp,azr_01D0_smoothed_curve,bal_01D0_x_interp,bal_01D0_smoothed_curve,bikMPI_01D0_x_interp,bikMPI_01D0_smoothed_curve,brw_01D0_x_interp,brw_01D0_smoothed_curve,brwIMAU_01D0_x_interp,brwIMAU_01D0_smoothed_curve,bsc_01D0_x_interp,bsc_01D0_smoothed_curve,cba_01D0_x_interp,cba_01D0_smoothed_curve,cgo_01D0_x_interp,cgo_01D0_smoothed_curve,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_smoothed_curve,cvoMPI_01D0_x_interp,cvoMPI_01D0_smoothed_curve,eom_01D0_x_interp,eom_01D0_smoothed_curve,gvnMPI_01D0_x_interp,gvnMPI_01D0_smoothed_curve,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_smoothed_curve,jfjMPI_01D0_x_interp,jfjMPI_01D0_smoothed_curve,kjnMPI_01D0_x_interp,kjnMPI_01D0_smoothed_curve,kum_01D0_x_interp,kum_01D0_smoothed_curve,lef_01D0_x_interp,lef_01D0_smoothed_curve,mhd_01D0_x_interp,mhd_01D0_smoothed_curve,mlo_01D0_x_interp,mlo_01D0_smoothed_curve,mloIMAU_01D0_x_interp,mloIMAU_01D0_smoothed_curve,namMPI_01D0_x_interp,namMPI_01D0_smoothed_curve,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_smoothed_curve,oxkMPI_01D0_x_interp,oxkMPI_01D0_smoothed_curve,sisMPI_01D0_x_interp,sisMPI_01D0_smoothed_curve,smo_01D0_x_interp,smo_01D0_smoothed_curve,smoIMAU_01D0_x_interp,smoIMAU_01D0_smoothed_curve,spo_01D0_x_interp,spo_01D0_smoothed_curve,syoNIPR_01D0_x_interp,syoNIPR_01D0_smoothed_curve,vrsMPI_01D0_x_interp,vrsMPI_01D0_smoothed_curve,zep_01D0_x_interp,zep_01D0_smoothed_curve,zepIMAU_01D0_x_interp,zepIMAU_01D0_smoothed_curve,zotMPI_01D0_x_interp,zotMPI_01D0_smoothed_curve
2005.741571537,-85.13696846040676,2012.171003,-90.474851342133,2005.891400304,-68.93522307140647,2023.087441,-85.28344603181654,2006.547012938,-77.60707068324514,2005.856223364,-89.09200536330508,2013.709104,-93.83764220059244,2005.785648782,-90.04589567964125,2022.684932,-93.14467881961751,2005.754223744,-88.35865178588851,2006.002530441,-85.87024814695064,2006.263122146,-66.88345733041972,2023.378082,-78.55132589147397,2011.587898,-81.91901607490347,2007.063572,-72.52690916245727,2018.56126,-73.47567437824824,2004.80874,-71.65350115126262,2014.374858,-82.84852022330028,2015.343145,-86.19000972291195,2006.062515221,-79.972002893136,2005.971866438,-89.3905052540096,2006.404119102,-79.25045009802801,2005.91462519,-75.58639881554173,2023.643836,-82.16920200911359,2013.719371,-71.20393139608132,2006.10517,-83.85954580945894,2013.811374,-88.4742718335358,2011.368128,-84.64477429762087,2005.950363394,-67.58845288890599,2022.786301,-79.39825889404696,2005.454590944,-67.92915732654332,1998.66459,-77.53921597360024,2020.517797,-85.41315794992057,2009.096925419,-78.34796045866841,2013.05753,-87.05789876091363,2010.666496,-90.09354433101063
2005.763523592,-85.27965213718421,2012.209218,-90.28850849841787,2005.948972603,-68.18402133402262,,,2006.566200533,-77.84003877963434,2005.865827626,-89.23325857005796,2013.803389,-98.98299102126612,2005.823934551,-89.14334400916294,2022.684932,-93.14467881961751,2005.88847032,-90.71404306243839,2006.021489726,-85.97046939428876,2006.299084855,-66.58935514612594,2023.378082,-78.55132589147397,2011.612538,-82.24643977139169,2007.063654,-72.52761127131014,2018.585388,-73.6211100844017,2005.0274,-69.54016672208527,2014.413188,-82.9683233625091,2015.408739,-85.49607772162116,2006.081660959,-79.54810941544847,2006.010393836,-88.83548950573066,2006.412328767,-79.13090825848442,2005.914634703,-75.58638474380601,2023.676712,-83.10323192100893,2013.735912,-71.25064147617292,2006.12474,-83.92487624889628,2013.830653,-88.36551666431633,2011.392655,-84.53172891979222,2005.967245053,-67.88746840847561,2022.805479,-79.49213704917167,2005.460673516,-67.82183359998955,1998.7824,-76.78149147577582,2020.556127,-85.82395640105848,2009.252987062,-76.48287667070552,2013.07671,-86.90622966994123,2010.673512,-90.00980045326247
2005.763540715,-85.27976343303403,2012.284338,-89.63626046280979,2005.968864155,-67.99528773597753,,,2006.588013699,-78.47262549683506,2005.89608067,-89.71067056788301,2013.817078,-99.23952374876622,2005.881546804,-87.38354678101068,2022.69589,-93.57858646928065,2005.907648402,-91.47741270504528,2006.032246956,-86.02733351171274,2006.334581431,-67.44656049846218,2023.39726,-79.00781148194103,2011.770877,-82.30998629241805,2007.063734,-72.52829625555688,2018.609001,-73.78159432185991,2005.24658,-69.0919816628208,2014.449977,-83.08280663919328,2015.690053,-87.07386958434131,2006.100842846,-79.12292513292354,2006.029480594,-88.38888836815644,2006.491875951,-78.4721670206942,2005.933788052,-75.6756089292351,2023.676712,-83.10323192100893,2013.759583,-71.28778397264782,2006.14671,-84.0310817800501,2013.848164,-88.23379001219007,2011.412048,-84.41844782034156,2006.049583333,-69.08868786893045,2022.805479,-79.49213704917167,2005.50690449,-66.43655375745584,1998.88663,-75.66354587412985,2020.592917,-86.72430869980859,2009.338066971,-75.44576038699978,2013.09589,-86.76106193455212,2010.684235,-89.88201576862383
2005.780138889,-85.24977364519556,2012.322668,-89.0185031557402,2005.974257991,-67.9520574659858,,,2006.607191781,-79.02879418572115,2005.905669711,-89.87016962719777,2013.859344,-99.75212855075554,2005.895350076,-87.00443754386465,2022.723288,-94.40443234142113,2005.926855023,-92.24191832184209,2006.040235921,-86.00055657886816,2006.372943303,-68.53359619837444,2023.39726,-79.00781148194103,2011.781829,-82.22151742778892,2007.063817,-72.52900692671183,2018.633756,-73.98483301013668,2005.90411,-70.52334297497187,2014.491159,-83.31051024673062,2015.701347,-87.18104089722932,2006.120062785,-78.49161589845401,2006.048573059,-87.82326140677526,2006.513337139,-78.43905043050539,2005.933799467,-75.67569028943886,2023.715068,-84.49509204809223,2013.778178,-71.27173451232775,2006.1631,-84.13613594004877,2013.867672,-88.05098278138472,2011.429787,-84.286776441901,2006.07364726,-69.22619680757778,2022.805479,-79.49213704917167,2005.534493912,-65.64678871154459,1999.09485,-74.60740752908974,2020.612082,-87.34329578142103,2009.384592846,-74.9561306307334,2013.11507,-86.63174783758728,2010.694958,-89.7700881340753
2005.780184551,-85.2496182687595,2012.35672,-88.0639063318712,2006.006678082,-67.79816204029825,,,2006.626455479,-79.58070113153191,2005.915258752,-90.02777521349424,2013.997434,-91.85957736677294,2005.939197108,-85.98571147547874,2022.723288,-94.40443234142113,2005.946023592,-92.78239166340218,2006.05168379,-85.95875041544096,2006.44390411,-70.25440017153687,2023.413699,-79.3235203602826,2011.806583,-82.01233245174866,2007.094249,-72.78957493409085,2018.658283,-74.21892775031411,2006.0137,-69.49849815613473,2014.527835,-83.60684871562847,2015.720969,-87.36723848015022,2006.142178463,-77.77788539462054,2006.067897641,-87.25057847530773,2006.579280822,-79.93291578499112,2005.952987062,-75.81244952170968,2023.715068,-84.49509204809223,2013.795175,-71.2225175835636,2006.18232,-84.29499162150752,2013.886608,-87.85346805682875,2011.443476,-84.15223495853549,2006.092939498,-69.31805832622383,2022.824658,-79.56132319583892,2005.585989346,-65.75275634128657,1999.13868,-74.56544893036032,2020.631247,-88.03570584516072,2009.40363965,-74.83101637134122,2013.13425,-86.52226395166021,2010.706366,-89.65263118935914
2005.799385464,-85.1725597165344,2012.400526,-86.37512149700643,2006.012728311,-67.79907570090488,,,2006.722260274,-81.55013631829438,2005.934436834,-90.33582736792454,2014.012321,-91.39191684361387,2005.952792998,-85.80249602086701,2022.723288,-94.40443234142113,2005.965125571,-93.02915111576677,2006.0595586,-85.9299926096155,2006.50972793,-69.70641802658068,2023.435616,-79.64365495378317,2011.837898,-81.74198003269504,2007.094327,-72.79024279373148,2018.682182,-74.45277955480563,2006.28767,-69.08853348385419,2014.566165,-83.90383339192515,2015.739906,-87.71487467913643,2006.177608447,-76.77507782587735,2006.089769787,-86.60189864955862,2006.604004947,-80.9539397130079,2005.972153729,-75.99739548524776,2023.734247,-85.25148941459132,2013.805899,-71.1775949664875,2006.19839,-84.45118315935166,2013.905773,-87.67533411048429,2011.461043,-83.95933628181368,2006.112376332,-69.29186423873747,2022.863014,-79.50760131767835,2005.621708524,-66.66771860348358,1999.21265,-74.6901369440264,2020.686859,-89.98751611935913,2009.441936834,-74.76652220785553,2013.1726,-86.3464417660011,2010.721994,-89.56167155460498
2005.823991629,-85.05212950622658,2012.437201,-84.81454431448617,2006.026208143,-67.80111132492544,,,2006.741438356,-81.72598742509133,2005.944044901,-90.46734687948702,2014.262321,-86.42506798257949,2005.974714612,-85.5070847991783,2022.723288,-94.40443234142113,2005.984436834,-93.2786140998035,2006.070996956,-85.83856471733098,2006.526255708,-69.35280965828359,2023.435616,-79.64365495378317,2011.918493,-81.25351511233565,2007.094407,-72.79092777797823,2018.709104,-74.67198047936154,2006.61644,-72.18919798084595,2014.641399,-83.51907879991876,2015.838012,-89.79281674272058,2006.215873288,-76.36695963097092,2006.106149163,-86.13119509246977,2006.620395738,-81.63082473159706,2005.972172755,-75.99757912154183,2023.734247,-85.25148941459132,2013.830425,-71.03334736595042,2006.22066,-84.68704276038876,2013.92625,-87.52338854842947,2011.538901,-83.09563767527426,2006.11250761,-69.2916873216831,2022.882192,-79.4061300671602,2005.621719939,-66.66809862890416,1999.30295,-74.85154270633677,2020.687316,-90.00207213891314,2009.461177702,-74.733488864296,2013.19178,-86.25756087851893,2010.738764,-89.53178739076726
2005.837621766,-85.03872972947508,2012.475531,-83.5480527777807,2006.044863014,-67.84387358137587,,,2006.760730594,-81.89954267814302,2005.950903729,-90.56123357994686,2014.276011,-86.37272219659165,2006.015831431,-85.50579709143047,2022.734247,-94.66568870596201,2006.003500761,-93.71368194919496,2006.090041857,-85.60029103724627,2006.603015601,-69.41223344305497,2023.454795,-79.6691288327587,2011.93492,-81.2262541012998,2007.094485,-72.79159563761884,2018.73055,-74.76478311215683,2006.72603,-72.0568219441494,2014.716405,-82.72685056505296,2015.857405,-90.02263748110522,2006.235136986,-76.5398173856973,2006.125414764,-85.66595797185278,2006.642503805,-82.40173541670947,2005.991333714,-76.16140682009286,2023.753425,-85.67675838083782,2013.853412,-70.86446587557543,2006.24199,-84.90721034565148,2013.945643,-87.46291380274502,2011.614135,-83.75944291208374,2006.123236301,-69.27722878020106,2022.882192,-79.4061300671602,2005.649691781,-67.59933042956031,1999.3824,-75.78272901506286,2020.689825,-90.0819869158323,2009.480312024,-74.68631611312134,2013.21096,-86.14733371717503,2010.750571,-89.54141506168618
2005.837642694,-85.03870915517516,2012.510154,-83.04009479569763,2006.064003044,-67.9164030667936,,,2006.779908676,-82.06357156025729,2005.960445205,-90.67310578176497,2014.2897,-86.44954203767324,2006.034994292,-85.53875539429227,2022.764384,-94.87571181816271,2006.022659817,-94.18122681290306,2006.097844368,-85.5026726243224,2006.624680365,-70.17343769357001,2023.463014,-79.63638371332365,2011.959675,-81.24656374434622,2007.094561,-72.79224637265335,2018.756617,-74.7445560425015,2006.89041,-70.90294251704965,2014.756046,-82.98082421935673,2015.914786,-90.29616485535865,2006.257087139,-76.76480462831614,2006.144552892,-85.20403790021024,2006.699657534,-83.62318209007518,2005.99135274,-76.161516769346,2023.753425,-85.67675838083782,2013.873033,-70.70380837956073,2006.2585,-85.04918594010249,2013.964352,-87.51779413593137,2011.633185,-84.2564300088506,2006.254575723,-68.23599948611262,2022.939726,-79.0449328469736,2005.690359589,-68.46096625110071,1999.4509,-76.69579430789236,2020.725189,-90.98411948928059,2009.502273592,-74.60508356697412,2013.23014,-85.99993949942035,2010.773159,-89.69991072228873
2005.856938737,-85.08041939420895,2012.547913,-83.22745283469374,2006.069520548,-67.94265448740603,,,2006.81826484,-82.39162932448387,2005.972688356,-90.7783696386281,2014.359344,-87.4856405125217,2006.054356925,-85.60473877062837,2022.764384,-94.87571181816271,2006.061035008,-96.07325678051151,2006.119798326,-85.10032562558017,2006.638637747,-70.66383853544406,2023.512329,-78.91190482242168,2011.978726,-81.31229805922764,2007.094637,-72.7928971076859,2018.781144,-74.57044853850533,2007.10959,-69.0956744528809,2014.794262,-83.58468755939212,2015.935034,-90.2209121037589,2006.273514079,-77.06783960171637,2006.163738584,-84.84540957979178,2006.733523592,-83.574206011665,2006.010504186,-76.27219096161313,2023.772603,-85.85375149211882,2013.905659,-70.45113856586674,2006.27804,-85.15430271681247,2014.020192,-88.28098435687951,2011.664672,-85.26034579465731,2006.358563546,-68.58413375978589,2022.939726,-79.0449328469736,2005.704358828,-68.47813217655779,1999.53309,-77.41836470401174,2020.744354,-91.28682194303971,2009.540877093,-74.35177156280862,2013.24932,-85.80263565954075,2010.781258,-89.79427219920798
2005.856952055,-85.08050102866777,2012.584703,-83.95956356724479,2006.088670091,-68.04016745269713,,,2006.873059361,-82.47799888588058,2005.978139269,-90.82523536182394,2014.678988,-90.90148285451544,2006.07390411,-85.67135105750876,2022.764384,-94.87571181816271,2006.156820776,-100.69907257204487,2006.128099315,-84.94724324721888,2006.654980974,-71.2380674473977,2023.528767,-78.60757724680818,2011.992415,-81.3756683608806,2007.094715,-72.79356496732653,2018.805899,-74.25626504703145,2007.43836,-70.74365289883052,2014.832706,-84.25191651475181,2015.954199,-90.14813981684237,2006.350180746,-77.74264257704338,2006.221217656,-83.93936119076463,2006.75738204,-83.04477633735105,2006.010519406,-76.27227891639257,2023.772603,-85.85375149211882,2013.923284,-70.35644762348807,2006.2971,-85.16240820292556,2014.039586,-88.73632074890249,2011.714238,-86.8011681203561,2006.39141933,-69.05636792475666,2022.969863,-79.03552147222521,2005.704368341,-68.47814384143808,1999.62898,-77.92675570123777,2020.764717,-91.5177073022721,2009.625656393,-74.72341209560514,2013.26849,-85.54801614952338,2010.791981,-89.91920590917547
2005.875998858,-85.19828827283966,2012.703743,-85.77408718911609,2006.184560502,-68.70412304828271,,,2006.914155251,-81.61500156581282,2006.002929985,-90.894637569143,2016.080768,-91.75040455386295,2006.101295662,-85.54167408692547,2022.764384,-94.87571181816271,2006.233732877,-96.2511731806661,2006.193702435,-83.75046144781442,2006.704223744,-72.29145222403689,2023.528767,-78.60757724680818,2011.997891,-81.40855284896686,2007.094789,-72.79419857775491,2018.830996,-73.83663931441454,2007.9863,-69.41264532361241,2014.869496,-84.72112631658997,2015.976216,-90.0547883515303,2006.369360731,-77.61340343568506,2006.275979833,-83.57019981848957,2006.771575342,-82.70486027181549,2006.029687976,-76.30551128398197,2023.791781,-86.0307446034019,2013.942335,-70.28300043808585,2006.31603,-85.030395743053,2014.058979,-89.2546986681665,2011.733745,-87.23447395493295,2006.410542237,-69.33056577892829,2022.969863,-79.03552147222521,2005.75310312,-68.15759437552198,1999.88115,-76.75670508870448,2020.783882,-91.66756259298442,2009.639520548,-75.16044638455692,2013.28767,-85.23470785221444,2010.800423,-90.03594883412521
2005.876015982,-85.19848476920092,2012.736483,-85.62567427627886,2006.22292618,-69.10840126900578,,,2006.933333333,-80.99805381481687,2006.009680365,-90.8822281201431,2016.109344,-92.5628521662988,2006.101350837,-85.5412211188917,2022.783562,-94.79323447930929,2006.252796804,-94.2338024416019,2006.204861111,-83.61714816368624,2006.717945205,-72.5617423796504,2023.627397,-79.16747808042845,2012.034681,-81.65218422514755,2007.094863,-72.7948321881833,2018.853412,-73.42130852923361,2008.10929,-68.88849524476053,2014.907826,-84.60656125449063,2016.029776,-89.89872611029045,2006.388535008,-77.1135495062966,2006.297929985,-83.60096555203053,2006.809313166,-82.0328647643732,2006.029703196,-76.30549124821779,2023.791781,-86.0307446034019,2013.958762,-70.26393838617021,2006.33498,-84.76076899990177,2014.075064,-89.71319198680486,2011.751484,-87.50829865874577,2006.432990868,-69.65211848718322,2022.972603,-79.03994912120642,2005.753112633,-68.15747031208303,1999.95512,-76.1816887679959,2020.839836,-91.90686794848608,2009.672294521,-76.29675871478577,2013.30685,-84.86819030716718,2010.808636,-90.15405247753861
2005.895036149,-85.41673947771798,2012.814455,-84.74779859145173,2006.236615297,-69.26241410015652,,,2006.99086758,-78.70413868002983,2006.017897641,-90.84014398678906,2016.123147,-92.68258835201681,2006.120424277,-85.38463464634548,2022.783562,-94.79323447930929,2006.272108067,-92.19025826987415,2006.223645358,-83.42715468619247,2006.731790335,-72.46690031976493,2023.646575,-79.79680350332842,2012.048256,-81.74639328615952,2007.094943,-72.79551717243005,2018.878166,-72.96383330092766,2008.1776,-68.75499992350584,2014.985684,-83.44393925042388,2016.051564,-89.84646141851287,2006.410509893,-76.51227117069693,2006.35542618,-84.0075858761615,2006.831297565,-81.7727270258396,2006.048854642,-76.28028008782947,2023.830137,-85.47369298633369,2014.003765,-70.48613146769668,2006.35197,-84.40895324081393,2014.09554,-90.28445269497752,2011.791981,-87.74675276889117,2006.451931126,-69.88405490680942,2022.986301,-79.06208413425266,2005.764699391,-68.00636203292467,2000.0536,-75.42664828923563,2020.844741,-91.93010943560638,2009.729699391,-79.11126623750967,2013.32603,-84.45949170439421,2010.819702,-90.31422512570256
2005.89505137,-85.41691413732644,2012.851359,-84.30272977669907,2006.261282344,-69.52619036942752,,,2007.010045662,-77.86532484759283,2006.030365297,-90.77629186624377,2016.184007,-92.62964127538145,2006.120504186,-85.38397862056055,2022.791781,-94.65631988881333,2006.291219559,-90.65773688939188,2006.231740868,-83.35899313762526,2006.838443683,-71.15267470921688,2023.646575,-79.79680350332842,2012.083962,-81.96789215387236,2007.095023,-72.7962021566768,2018.902807,-72.53895489772415,2008.23224,-68.84699537676892,2015.135809,-81.71276492475582,2016.087669,-89.69054166415343,2006.446067352,-75.22718479202113,2006.410150304,-84.3852447363803,2006.853196347,-81.69185127792134,2006.048877473,-76.28025003286633,2023.830137,-85.47369298633369,2014.147331,-73.58111400055111,2006.37076,-83.92015973500102,2014.11482,-90.80288877031292,2011.81126,-87.70615880989583,2006.509465373,-70.43347714980496,2022.986301,-79.06208413425266,2005.822193683,-67.42440556050136,2000.22027,-74.72631545526093,2020.859001,-91.99767795881398,2009.818156393,-82.4573665771484,2013.34521,-84.02373102290338,2010.844741,-90.66665900064014
2005.914695586,-85.64763617946828,2012.889574,-83.87052197331745,2006.280479452,-69.69840599474308,,,2007.029223744,-77.46560351618018,2006.039935312,-90.67096963754163,2016.300651,-90.83522355340163,2006.188538813,-84.1876811411866,2022.791781,-94.65631988881333,2006.310350076,-89.76698365119694,2006.242861492,-83.32414828331012,2006.849537671,-71.1832361778654,2023.780822,-79.74630610589215,2012.104439,-82.05190962830619,2007.095105,-72.79690426552966,2018.928531,-72.13118911356325,2008.29508,-69.2129887486823,2015.180927,-81.17034209736914,2016.161477,-88.92271934381347,2006.4844121,-73.96175394861089,2006.43206621,-84.45911816374591,2006.924743151,-82.25766433282809,2006.068032725,-76.15306339943312,2023.849315,-85.1192560568697,2014.153149,-73.70128256555546,2006.41515,-82.51033938325259,2014.152921,-91.62639848870931,2011.830425,-87.60640745791352,2006.531278539,-70.60840722685258,2022.986301,-79.06208413425266,2005.835302511,-67.36073039121331,2000.39229,-75.70614887616883,2020.859686,-92.00092371185717,,,2013.38356,-83.14107018126317,2010.853297,-90.7752797351737
2005.936657154,-85.87939580737687,2012.934692,-83.48297522795175,2006.299714612,-69.80953001926252,,,2007.0456621,-77.40870738013001,2006.049524353,-90.5631554984844,2016.370295,-90.55681583472823,2006.284861111,-82.95126997058856,2022.791781,-94.65631988881333,2006.329509132,-88.87490158291403,2006.300547945,-83.32477262224832,2007.172808219,-68.19554978202237,2023.780822,-79.74630610589215,2012.126228,-82.10203349946762,2007.19126,-74.90406880827598,2018.953971,-71.73966633706954,2008.36066,-69.59494045667154,2015.219257,-80.80034184747824,2016.22325,-87.96832642683704,2006.522751142,-73.20300751563377,2006.451314688,-84.44351561821492,2006.971118721,-82.01901686457423,2006.068049848,-76.15293436994543,2023.849315,-85.1192560568697,2014.2115,-74.57952181862652,2006.42863,-82.06970081432131,2014.23614,-92.5824368721337,2011.84805,-87.48663089518851,2006.548042237,-70.74665373112335,2022.986301,-79.06208413425266,2005.835308219,-67.36070266502304,2000.56442,-76.88854896032915,2020.878166,-92.10821296218074,,,2013.40274,-82.72856342969709,2010.864363,-90.89858669075431
2005.93667618,-85.87952747657644,2012.967432,-83.37944483956399,2006.313508371,-69.83335710616204,,,2007.067579909,-77.33284586193555,2006.068702435,-90.29009939756446,2016.453629,-89.17912482239623,2006.399355023,-82.31744939247466,2022.791781,-94.65631988881333,2006.348744292,-89.09875576936886,2006.338761416,-83.34797585233562,2007.408261035,-73.23408790606796,2023.813699,-78.62262801409281,2012.13946,-82.11488613577798,2007.191334,-74.90593042503086,2018.977927,-71.34678489371602,2008.43716,-70.41943116715586,2015.255932,-80.68278005115147,2016.242758,-87.6476441566815,2006.544737443,-73.1385861453618,2006.470410959,-84.42756007422904,2007.007267884,-81.21913453495706,2006.087208904,-76.00068453465126,2023.906849,-84.13590279032219,2014.442677,-73.13301639137609,2006.45069,-81.42066698959293,2014.253765,-92.6496877076014,2011.865048,-87.36303089044324,2006.605507991,-71.24833317142284,2023.019178,-79.34148002306736,2005.847012938,-67.31360449186242,2000.78846,-77.27034791475761,2020.897331,-92.2183091335811,,,2013.42192,-82.35609512423397,2010.87212,-90.96999750349856
2005.9581621,-86.02680338387138,2013.01312,-83.44342082156345,2006.357210807,-69.69420004885882,,,2007.086757991,-77.35863172221151,2006.075561263,-90.1833834413002,2016.536962,-88.96500557696118,2006.456797945,-81.31143604102073,2022.813699,-94.29120115338915,2006.367922374,-89.50883128595429,2006.347070015,-83.32364172135496,2007.44402968,-73.85998217511418,2023.813699,-78.62262801409281,2012.159082,-82.10077065897428,2007.191414,-74.90794298367861,2019.00137,-70.91345169736415,2008.50273,-71.49240017434043,2015.294148,-80.809257714864,2016.259469,-87.37085399891807,2006.583184932,-73.36021391215358,2006.508877473,-84.54613443778572,2007.026141553,-80.70225775535016,2006.087231735,-76.0004457794703,2023.906849,-84.13590279032219,2014.47017,-73.17518999418527,2006.489,-80.63261347266862,2014.330425,-92.0328907983473,2011.905773,-87.08816753839268,2006.624752664,-71.39890624900144,2023.019178,-79.34148002306736,2005.860821918,-67.27103987255711,2000.8924,-76.22098118374869,2020.937087,-92.38077855840024,,,2013.4411,-82.03679923153743,2010.8833,-91.06461958155867
