alt_01D0_x_interp,alt_01D0_trend,altMPI_01D0_x_interp,altMPI_01D0_trend,asc_01D0_x_interp,asc_01D0_trend,ato_01D0_x_interp,ato_01D0_trend,azr_01D0_x_interp,azr_01D0_trend,bal_01D0_x_interp,bal_01D0_trend,bikMPI_01D0_x_interp,bikMPI_01D0_trend,brw_01D0_x_interp,brw_01D0_trend,brwIMAU_01D0_x_interp,brwIMAU_01D0_trend,bsc_01D0_x_interp,bsc_01D0_trend,cba_01D0_x_interp,cba_01D0_trend,cgo_01D0_x_interp,cgo_01D0_trend,cgoIMAU_01D0_x_interp,cgoIMAU_01D0_trend,cvoMPI_01D0_x_interp,cvoMPI_01D0_trend,eom_01D0_x_interp,eom_01D0_trend,gvnMPI_01D0_x_interp,gvnMPI_01D0_trend,gvnIMAU_01D0_x_interp,gvnIMAU_01D0_trend,jfjMPI_01D0_x_interp,jfjMPI_01D0_trend,kjnMPI_01D0_x_interp,kjnMPI_01D0_trend,kum_01D0_x_interp,kum_01D0_trend,lef_01D0_x_interp,lef_01D0_trend,mhd_01D0_x_interp,mhd_01D0_trend,mlo_01D0_x_interp,mlo_01D0_trend,mloIMAU_01D0_x_interp,mloIMAU_01D0_trend,namMPI_01D0_x_interp,namMPI_01D0_trend,nyaNIPR_01D0_x_interp,nyaNIPR_01D0_trend,oxkMPI_01D0_x_interp,oxkMPI_01D0_trend,sisMPI_01D0_x_interp,sisMPI_01D0_trend,smo_01D0_x_interp,smo_01D0_trend,smoIMAU_01D0_x_interp,smoIMAU_01D0_trend,spo_01D0_x_interp,spo_01D0_trend,syoNIPR_01D0_x_interp,syoNIPR_01D0_trend,vrsMPI_01D0_x_interp,vrsMPI_01D0_trend,zep_01D0_x_interp,zep_01D0_trend,zepIMAU_01D0_x_interp,zepIMAU_01D0_trend,zotMPI_01D0_x_interp,zotMPI_01D0_trend
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.173626,-85.82450383570296,,,,,,,,,,,,,,,,,,,,,,,2015.87978,-87.02061016606208,,,2021.025896,-90.135516344537,,,,,,,,,,,,,2021.31781,-89.66048047651152,2020.211728,-94.99669631141334
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.384213,-85.67327201336174,,,,,,,,,,,,,,,,,,,,,,,2015.90038,-87.03259890126523,,,2021.044833,-90.16697932414863,,,,,,,,,,,,,2021.33699,-89.68570321184212,2020.220056,-95.01406524412393
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.403149,-85.65757671396521,,,,,,,,,,,,,,,,,,,,,,,2015.91948,-87.04394946817202,,,2021.064112,-90.19913149140223,,,,,,,,,,,,,2021.35616,-89.71070425094335,2020.233517,-95.04177360686084
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.420774,-85.64290065104582,,,,,,,,,,,,,,,,,,,,,,,2015.95783,-87.06747465824199,,,2021.083163,-90.2310132338144,,,,,,,,,,,,,2021.37534,-89.7355177735182,2020.241844,-95.05884929886848
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.440053,-85.62681871676243,,,,,,,,,,,,,,,,,,,,,,,2015.97659,-87.07930382288778,,,2021.100788,-90.26059541780248,,,,,,,,,,,,,2021.39452,-89.76014006959822,2020.25137,-95.07806797615042
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.459333,-85.61080192724248,,,,,,,,,,,,,,,,,,,,,,,2015.99624,-87.09190257063857,,,2021.122691,-90.29746975159581,,,,,,,,,,,,,2021.4137,-89.78457827746858,2020.259583,-95.09463767975288
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.481007,-85.5929412126324,,,,,,,,,,,,,,,,,,,,,,,2016.01558,-87.1045030154261,,,2021.139118,-90.32518005589243,,,,,,,,,,,,,2021.43288,-89.80884087273522,2020.270649,-95.11656140690181
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.497548,-85.57945388436869,,,,,,,,,,,,,,,,,,,,,,,2016.03468,-87.11712944456187,,,2021.158283,-90.35757828373981,,,,,,,,,,,,,2021.45479,-89.83635824362045,2020.278748,-95.13251680585262
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.517797,-85.5631713122451,,,,,,,,,,,,,,,,,,,,,,,2016.05364,-87.12982961623119,,,2021.181612,-90.3970663903421,,,,,,,,,,,,,2021.47123,-89.85686016250051,2020.286734,-95.14810917130224
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.537076,-85.54805089505338,,,,,,,,,,,,,,,,,,,,,,,2016.07297,-87.14293441212573,,,2021.200548,-90.42914741325087,,,,,,,,,,,,,2021.49041,-89.88064490607412,2020.295061,-95.16407029932392
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.558751,-85.53150520426786,,,,,,,,,,,,,,,,,,,,,,,2016.09178,-87.15584322978869,,,2021.222908,-90.46703321028022,,,,,,,,,,,,,2021.50959,-89.90428585802535,2020.306013,-95.18506300667245
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.57552,-85.51909165686449,,,,,,,,,,,,,,,,,,,,,,,2016.11098,-87.16914376543258,,,2021.239106,-90.49446261592556,,,,,,,,,,,,,2021.52877,-89.92779019555059,2020.314226,-95.20031700709843
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.593031,-85.5064554931754,,,,,,,,,,,,,,,,,,,,,,,2016.13007,-87.18246597942057,,,2021.256389,-90.52370298671595,,,,,,,,,,,,,2021.54795,-89.95116584782873,2020.325064,-95.22044626046547
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.612082,-85.49331492798561,,,,,,,,,,,,,,,,,,,,,,,2016.14923,-87.19592165521385,,,2021.278634,-90.56126899608614,,,,,,,,,,,,,2021.56712,-89.97440742807716,2020.334361,-95.23729292174758
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.631247,-85.48075721721742,,,,,,,,,,,,,,,,,,,,,,,2016.1874,-87.22290289911082,,,2021.297343,-90.59278329528217,,,,,,,,,,,,,2021.5863,-89.9975428000697,2020.345426,-95.25711993282002
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.650526,-85.46875141367622,,,,,,,,,,,,,,,,,,,,,,,2016.20684,-87.23668984276512,,,2021.316622,-90.62515637382775,,,,,,,,,,,,,2021.60548,-90.02056092730446,2020.35364,-95.27157202356136
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.668379,-85.45820113568396,,,,,,,,,,,,,,,,,,,,,,,2016.22566,-87.25004424214352,,,2021.334703,-90.65538989457558,,,,,,,,,,,,,2021.62466,-90.04347117835887,2020.364705,-95.29062141592645
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.687316,-85.44777739103823,,,,,,,,,,,,,,,,,,,,,,,2016.2445,-87.26337561876905,,,2021.353412,-90.68651769122388,,,,,,,,,,,,,2021.64384,-90.06627897626366,2020.372919,-95.30467622739133
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.706481,-85.43817243180233,,,,,,,,,,,,,,,,,,,,,,,2016.2637,-87.27691537457679,,,2021.375771,-90.72350051438879,,,,,,,,,,,,,2021.66301,-90.08897183086312,2020.394822,-95.34065134538338
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.725531,-85.42942275117822,,,,,,,,,,,,,,,,,,,,,,,2016.28265,-87.29020584870591,,,2021.394365,-90.75402073171404,,,,,,,,,,,,,2021.68219,-90.11157529831023,2020.416496,-95.37455706462117
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.744811,-85.42140908205978,,,,,,,,,,,,,,,,,,,,,,,2016.302,-87.30367805385629,,,2021.413644,-90.78542853010957,,,,,,,,,,,,,2021.70137,-90.13407986071441,2020.436859,-95.40477759396092
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.765059,-85.41397938733132,,,,,,,,,,,,,,,,,,,,,,,2016.32106,-87.31682600575961,,,2021.434692,-90.81940413050326,,,,,,,,,,,,,2021.72055,-90.15648297084294,2020.458762,-95.43545931001373
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.784224,-85.40811207282263,,,,,,,,,,,,,,,,,,,,,,,2016.34019,-87.32987643314888,,,2021.448724,-90.84188346983267,,,,,,,,,,,,,2021.73973,-90.17878330583287,2020.475189,-95.45702483463475
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.822554,-85.3995107683705,,,,,,,,,,,,,,,,,,,,,,,2016.35935,-87.3427778684001,,,2021.469599,-90.87495615020387,,,,,,,,,,,,,2021.7589,-90.20096887255256,2020.496749,-95.48383717085568
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.840179,-85.39683986538232,,,,,,,,,,,,,,,,,,,,,,,2016.37836,-87.35537910549532,,,2021.492187,-90.91023663917142,,,,,,,,,,,,,2021.77808,-90.22305853905996,2020.496749,-95.48383717085568
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.859572,-85.39511810132059,,,,,,,,,,,,,,,,,,,,,,,2016.39787,-87.36805456135158,,,2021.509013,-90.93614959214341,,,,,,,,,,,,,2021.79726,-90.24503679688465,2020.517569,-95.50785257525625
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.878623,-85.3947140187034,,,,,,,,,,,,,,,,,,,,,,,2016.41701,-87.38023119643127,,,2021.528292,-90.96541919189134,,,,,,,,,,,,,2021.81644,-90.26689882871194,2020.517569,-95.50785257525625
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.897788,-85.39537388271532,,,,,,,,,,,,,,,,,,,,,,,2016.43587,-87.39195963907079,,,2021.566279,-91.0216975416429,,,,,,,,,,,,,2021.83562,-90.28863788398971,2020.536962,-95.52854195945176
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.918151,-85.39729582330466,,,,,,,,,,,,,,,,,,,,,,,2016.45504,-87.40358562958052,,,2021.584361,-91.04779215989682,,,,,,,,,,,,,2021.85479,-90.31023456299988,2020.536962,-95.52854195945176
,,,,,,,,,,,,,,,,,,,,,,,,,,2022.937316,-85.40023446919932,,,,,,,,,,,,,,,,,,,,,,,2016.47411,-87.41483204502309,,,2021.601359,-91.07190839349906,,,,,,,,,,,,,2021.88219,-90.34086742337524,2020.555214,-95.54656684262908
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.012435,-85.42409840216044,,,,,,,,,,,,,,,,,,,,,,,2016.49361,-87.42597755679577,,,2021.620295,-91.0981654327536,,,,,,,,,,,,,2021.89315,-90.35302125761254,2020.555214,-95.54656684262908
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0316,-85.43319074063024,,,,,,,,,,,,,,,,,,,,,,,2016.51242,-87.43637544776617,,,2021.644593,-91.13096722987687,,,,,,,,,,,,,2021.91233,-90.3741777985388,2020.571869,-95.56186921484219
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.06993,-85.45511838750109,,,,,,,,,,,,,,,,,,,,,,,2016.53179,-87.44667822929392,,,2021.660906,-91.15232784927957,,,,,,,,,,,,,2021.93151,-90.39516180594471,2020.571869,-95.56186921484219
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.087784,-85.46678963711182,,,,,,,,,,,,,,,,,,,,,,,2016.55066,-87.45625190727567,,,2021.678531,-91.17486975505604,,,,,,,,,,,,,2021.95068,-90.41595117704516,2020.589152,-95.57639642920486
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.106834,-85.4804156178657,,,,,,,,,,,,,,,,,,,,,,,2016.57002,-87.46563674449087,,,2021.700891,-91.20263961251042,,,,,,,,,,,,,2021.96986,-90.43655214000692,2020.589152,-95.57639642920486
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.125999,-85.49547977601831,,,,,,,,,,,,,,,,,,,,,,,2016.5889,-87.47434612540326,,,2021.716975,-91.22198727401968,,,,,,,,,,,,,2021.98904,-90.4569401799919,2020.608887,-95.59126298222752
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.14505,-85.5114798005975,,,,,,,,,,,,,,,,,,,,,,,2016.60787,-87.48264311152988,,,2021.76426,-91.27558716920893,,,,,,,,,,,,,2022.03014,-90.49984916314307,2020.608887,-95.59126298222752
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.171003,-85.53497654986113,,,,,,,,,,,,,,,,,,,,,,,2016.62705,-87.49054929424315,,,2021.780801,-91.29318281481757,,,,,,,,,,,,,2022.04658,-90.51667093885011,2020.628509,-95.6044292920457
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.190282,-85.55367581241039,,,,,,,,,,,,,,,,,,,,,,,2016.64628,-87.49797243020737,,,2021.797343,-91.31020844647296,,,,,,,,,,,,,2022.12329,-90.59231180627357,2020.628509,-95.6044292920457
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.247777,-85.61564118977658,,,,,,,,,,,,,,,,,,,,,,,2016.66566,-87.50492430989623,,,2021.830311,-91.34182425026677,,,,,,,,,,,,,2022.14247,-90.610391531983,2020.650297,-95.61722410470374
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.265059,-85.63593789421851,,,,,,,,,,,,,,,,,,,,,,,2016.68462,-87.51117505102839,,,2021.853526,-91.36256618447399,,,,,,,,,,,,,2022.16164,-90.62808999895869,2020.650297,-95.61722410470374
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.284452,-85.6594977938153,,,,,,,,,,,,,,,,,,,,,,,2016.70369,-87.51686934734907,,,2021.872691,-91.37865172491499,,,,,,,,,,,,,2022.18082,-90.6454088474912,2020.666382,-95.62537807905659
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.303617,-85.6836859944384,,,,,,,,,,,,,,,,,,,,,,,2016.723,-87.52208103791148,,,2021.894822,-91.39604787631069,,,,,,,,,,,,,2022.2,-90.66232024516549,2020.666382,-95.62537807905659
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.322668,-85.7086373984453,,,,,,,,,,,,,,,,,,,,,,,2016.74187,-87.52662131123387,,,2021.908511,-91.40627720965605,,,,,,,,,,,,,2022.21918,-90.67880199047022,2020.685946,-95.6339618167732
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.343031,-85.73605047680799,,,,,,,,,,,,,,,,,,,,,,,2016.76101,-87.53066703334729,,,2021.925908,-91.41840170146709,,,,,,,,,,,,,2022.23836,-90.69483801199489,2020.685946,-95.6339618167732
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.36231,-85.76269067051972,,,,,,,,,,,,,,,,,,,,,,,2016.78044,-87.53418665092468,,,2021.94781,-91.43254993057711,,,,,,,,,,,,,2022.25753,-90.71040217080821,2020.705225,-95.6409863807089
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.381589,-85.78994885463958,,,,,,,,,,,,,,,,,,,,,,,2016.79909,-87.53701212609609,,,2021.96709,-91.44389922020112,,,,,,,,,,,,,2022.27671,-90.72549163390704,2020.705225,-95.6409863807089
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.40064,-85.81758914437954,,,,,,,,,,,,,,,,,,,,,,,2016.81839,-87.53935138707855,,,2021.986369,-91.45427468494967,,,,,,,,,,,,,2022.29589,-90.74008281462238,2020.724732,-95.64668867738698
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.418379,-85.84382835901906,,,,,,,,,,,,,,,,,,,,,,,2016.83763,-87.54103692585217,,,2022.006503,-91.46407749446502,,,,,,,,,,,,,2022.31507,-90.75415862116519,2020.724732,-95.64668867738698
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.437316,-85.87224734132232,,,,,,,,,,,,,,,,,,,,,,,2016.85682,-87.54209259288908,,,2022.02293,-91.47131132700082,,,,,,,,,,,,,2022.33425,-90.76770173111389,2020.741388,-95.65039506907657
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.456481,-85.90142837423775,,,,,,,,,,,,,,,,,,,,,,,2016.87634,-87.54257041526434,,,2022.039586,-91.47799235814975,,,,,,,,,,,,,2022.35342,-90.78069207722157,2020.741388,-95.65039506907657
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.475646,-85.93105514955597,,,,,,,,,,,,,,,,,,,,,,,2016.89506,-87.54245696972937,,,2022.061488,-91.48555593449557,,,,,,,,,,,,,2022.3726,-90.7931288285416,2020.767797,-95.65440029596346
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.494925,-85.96123047024874,,,,,,,,,,,,,,,,,,,,,,,2016.91415,-87.54177900349993,,,2022.080425,-91.49110313372965,,,,,,,,,,,,,2022.39178,-90.80499173880219,2020.767797,-95.65440029596346
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.515287,-85.99338695111491,,,,,,,,,,,,,,,,,,,,,,,2016.93338,-87.54052405894278,,,2022.098164,-91.4954158312704,,,,,,,,,,,,,2022.41096,-90.8162697390504,2020.77852,-95.65522959810588
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.534567,-86.02406618805206,,,,,,,,,,,,,,,,,,,,,,,2016.95243,-87.5387223254061,,,2022.130904,-91.50151376441919,,,,,,,,,,,,,2022.43014,-90.82695227981733,2020.77852,-95.65522959810588
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.553503,-86.05437291651768,,,,,,,,,,,,,,,,,,,,,,,2016.97167,-87.53634147147547,,,2022.153264,-91.50421995710691,,,,,,,,,,,,,2022.44932,-90.83702840738812,2020.786848,-95.65587367422654
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.572668,-86.08520663051002,,,,,,,,,,,,,,,,,,,,,,,2016.99059,-87.5334107996366,,,2022.178874,-91.50592794753648,,,,,,,,,,,,,2022.47123,-90.84780876674186,2020.786848,-95.65587367422654
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.590293,-86.11362442180662,,,,,,,,,,,,,,,,,,,,,,,2017.00984,-87.52986177482846,,,2022.2034,-91.50629108728569,,,,,,,,,,,,,2022.48767,-90.85532887347077,2020.792323,-95.65602882433772
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.609572,-86.14473695629644,,,,,,,,,,,,,,,,,,,,,,,2017.02903,-87.52579970371573,,,2022.219713,-91.50589200096097,,,,,,,,,,,,,2022.50685,-90.86354727823138,2020.792323,-95.65602882433772
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.628737,-86.17566388497198,,,,,,,,,,,,,,,,,,,,,,,2017.04819,-87.52123721089961,,,2022.244468,-91.50428470561297,,,,,,,,,,,,,2022.52603,-90.8711392967487,2021.276011,-95.59957526037834
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.647902,-86.20652133741969,,,,,,,,,,,,,,,,,,,,,,,2017.06761,-87.51610911312414,,,2022.253651,-91.50345967875383,,,,,,,,,,,,,2022.54521,-90.87810157581514,2021.276011,-95.59957526037834
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.684692,-86.26541053587154,,,,,,,,,,,,,,,,,,,,,,,2017.08659,-87.51062155854041,,,2022.272816,-91.50118804478437,,,,,,,,,,,,,2022.56438,-90.88442357970128,2021.283882,-95.6022028956066
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.706481,-86.29999714492486,,,,,,,,,,,,,,,,,,,,,,,2017.10572,-87.50462806145688,,,2022.297228,-91.49754477552995,,,,,,,,,,,,,2022.56438,-90.88442357970128,2021.283882,-95.6022028956066
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.742073,-86.3558063889137,,,,,,,,,,,,,,,,,,,,,,,2017.12381,-87.49855825870294,,,2022.370295,-91.4822309049027,,,,,,,,,,,,,2022.5726,-90.88698164130302,2021.292209,-95.60498276075022
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.7816,-86.41656408031365,,,,,,,,,,,,,,,,,,,,,,,2017.14409,-87.49123378252779,,,2022.389232,-91.47749736469741,,,,,,,,,,,,,2022.58356,-90.89012205764878,2021.292209,-95.60498276075022
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.820159,-86.4743733044578,,,,,,,,,,,,,,,,,,,,,,,2017.16356,-87.48375751102124,,,2022.408397,-91.47247113377684,,,,,,,,,,,,,2022.58356,-90.89012205764878,2021.303275,-95.60965859445557
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.837555,-86.4998475084786,,,,,,,,,,,,,,,,,,,,,,,2017.18248,-87.47610458251944,,,2022.425793,-91.4677889573633,,,,,,,,,,,,,2022.59178,-90.89241309984997,2021.303275,-95.60965859445557
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.856834,-86.52770904162115,,,,,,,,,,,,,,,,,,,,,,,2017.20162,-87.46800033998448,,,2022.444958,-91.46256600773323,,,,,,,,,,,,,2022.60274,-90.89519370101078,2021.311603,-95.61318475085017
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.875999,-86.55498370403329,,,,,,,,,,,,,,,,,,,,,,,2017.2208,-87.45953067177223,,,2022.464352,-91.45726575093457,,,,,,,,,,,,,2022.60274,-90.89519370101078,2021.311603,-95.61318475085017
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.895164,-86.58174487055287,,,,,,,,,,,,,,,,,,,,,,,2017.23975,-87.45083981132787,,,2022.483745,-91.45201695294665,,,,,,,,,,,,,2022.61096,-90.89721590002121,2021.322554,-95.61859936116433
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.914443,-86.60810210002673,,,,,,,,,,,,,,,,,,,,,,,2017.25897,-87.44171587419292,,,2022.506846,-91.44593654285737,,,,,,,,,,,,,2022.62192,-90.89964273293133,2021.322554,-95.61859936116433
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.934578,-86.63512068625555,,,,,,,,,,,,,,,,,,,,,,,2017.27811,-87.43234283519399,,,2022.523044,-91.44182311891907,,,,,,,,,,,,,2022.62192,-90.89964273293133,2021.330083,-95.62249112768215
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.953857,-86.66049088644198,,,,,,,,,,,,,,,,,,,,,,,2017.29707,-87.42276405309548,,,2022.543008,-91.43702550585984,,,,,,,,,,,,,2022.63014,-90.9014001179269,2021.330083,-95.62249112768215
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.972908,-86.68508813962143,,,,,,,,,,,,,,,,,,,,,,,2017.33555,-87.4026054438813,,,2022.561831,-91.43286315991993,,,,,,,,,,,,,2022.6411,-90.90347639026184,2021.342803,-95.62971356207977
,,,,,,,,,,,,,,,,,,,,,,,,,,2023.992187,-86.70934088896867,,,,,,,,,,,,,,,,,,,,,,,2017.35478,-87.39222274112718,,,2022.580996,-91.42904539602102,,,,,,,,,,,,,2022.6411,-90.90347639026184,2021.342803,-95.62971356207977
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.028977,-86.75417170832749,,,,,,,,,,,,,,,,,,,,,,,2017.37391,-87.38171804137326,,,2022.597936,-91.4260719982845,,,,,,,,,,,,,2022.64932,-90.9049718008369,2021.35113,-95.63482838458636
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.048027,-86.77670147034037,,,,,,,,,,,,,,,,,,,,,,,2017.39311,-87.37101883439514,,,2022.619839,-91.42282641743114,,,,,,,,,,,,,2022.66027,-90.90670155603884,2021.35113,-95.63482838458636
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.067307,-86.79892036412947,,,,,,,,,,,,,,,,,,,,,,,2017.41224,-87.36022322518866,,,2022.636722,-91.42085321569034,,,,,,,,,,,,,2022.66027,-90.90670155603884,2021.361511,-95.64154987674249
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.084817,-86.8185984724403,,,,,,,,,,,,,,,,,,,,,,,2017.43182,-87.34905367289358,,,2022.656458,-91.41920364802428,,,,,,,,,,,,,2022.66849,-90.90793908149867,2021.361511,-95.64154987674249
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.104096,-86.83984906587928,,,,,,,,,,,,,,,,,,,,,,,2017.45069,-87.33818430306627,,,2022.673056,-91.41836592151935,,,,,,,,,,,,,2022.67945,-90.90932863803054,2021.369953,-95.6475817212383
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.123261,-86.86052384493644,,,,,,,,,,,,,,,,,,,,,,,2017.47014,-87.32690800801997,,,2022.692677,-91.41827329356369,,,,,,,,,,,,,2022.67945,-90.90932863803054,2021.369953,-95.6475817212383
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.142426,-86.88071178718913,,,,,,,,,,,,,,,,,,,,,,,2017.48964,-87.3155523084002,,,2022.714238,-91.41916609933634,,,,,,,,,,,,,2022.68767,-90.91031185847628,2021.381475,-95.65596815704988
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.161591,-86.90036857434595,,,,,,,,,,,,,,,,,,,,,,,2017.50823,-87.3046956370284,,,2022.730779,-91.42070129485933,,,,,,,,,,,,,2022.69863,-90.91137133187353,2021.381475,-95.65596815704988
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.184578,-86.9234271571025,,,,,,,,,,,,,,,,,,,,,,,2017.5274,-87.29348553247651,,,2022.750913,-91.42347461322704,,,,,,,,,,,,,2022.69863,-90.91137133187353,2021.389004,-95.66212677994089
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.204085,-86.94253347180842,,,,,,,,,,,,,,,,,,,,,,,2017.54655,-87.28228958630494,,,2022.769964,-91.42712571981721,,,,,,,,,,,,,2022.70685,-90.91210754249153,2021.389004,-95.66212677994089
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.222908,-86.96062142760572,,,,,,,,,,,,,,,,,,,,,,,2017.56582,-87.27104410416064,,,2022.789357,-91.43191356634772,,,,,,,,,,,,,2022.72055,-90.91302354785604,2021.403492,-95.67414461266516
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.242073,-86.97868401227922,,,,,,,,,,,,,,,,,,,,,,,2017.58494,-87.25992327420701,,,2022.81377,-91.43964781996512,,,,,,,,,,,,,2022.73699,-90.91375098947034,2021.403492,-95.67414461266516
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.259812,-86.99501533705462,,,,,,,,,,,,,,,,,,,,,,,2017.60412,-87.24882714520808,,,2022.827916,-91.44481946763224,,,,,,,,,,,,,2022.74795,-90.91403679411805,2021.411705,-95.68172639266287
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.279091,-87.01251143212463,,,,,,,,,,,,,,,,,,,,,,,2017.62319,-87.23786898944905,,,2022.845312,-91.45237302461517,,,,,,,,,,,,,2022.75068,-90.91406435375845,2021.411705,-95.68172639266287
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.298027,-87.02943793198658,,,,,,,,,,,,,,,,,,,,,,,2017.64306,-87.22653990734645,,,2022.864477,-91.46183329430161,,,,,,,,,,,,,2022.75342,-90.9140920143499,2021.417352,-95.6869393856796
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.317192,-87.04632539982282,,,,,,,,,,,,,,,,,,,,,,,2017.66162,-87.21605646682808,,,2022.883642,-91.47254455878867,,,,,,,,,,,,,2022.75616,-90.91411967494138,2021.417352,-95.6869393856796
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.337555,-87.06396764254268,,,,,,,,,,,,,,,,,,,,,,,2017.68115,-87.20514058709368,,,2022.911477,-91.4902892250979,,,,,,,,,,,,,2022.7589,-90.91414733553285,2021.436174,-95.70563538667133
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.356834,-87.08046809252787,,,,,,,,,,,,,,,,,,,,,,,2017.69996,-87.1947502369624,,,2022.926022,-91.50083512217586,,,,,,,,,,,,,2022.76164,-90.9141749961243,2021.436174,-95.70563538667133
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.375885,-87.09662499448993,,,,,,,,,,,,,,,,,,,,,,,2017.71923,-87.18424219722063,,,2022.942563,-91.51360734088016,,,,,,,,,,,,,2022.76438,-90.91414970833078,2021.458648,-95.73017947801907
,,,,,,,,,,,,,,,,,,,,,,,,,,2024.39505,-87.112753313395,,,,,,,,,,,,,,,,,,,,,,,2017.73846,-87.17390646890902,,,2022.9615,-91.52946126516156,,,,,,,,,,,,,2022.77534,-90.91396350433796,2021.458648,-95.73017947801907
