Year,Glob_smooth_mean,NH_smooth_mean,SH_smooth_mean
2020.134615384574,-77.96181331686675,-86.36646502031617,-69.55547039621455
2020.1538461538048,-77.90620506377344,-86.15005556288038,-69.66329592694386
2020.1730769230355,-77.88797296539393,-85.9407971013357,-69.83813574289553
2020.1923076922662,-77.90495448302364,-85.75351999719713,-70.06194444552999
2020.211538461497,-77.95650731489246,-85.59311016940667,-70.32175612806368
2020.2307692307277,-78.01966086329,-85.45988036882049,-70.58012009249003
2020.2499999999584,-78.08857442222133,-85.34521545537808,-70.83199285746586
2020.269230769189,-78.14609461694742,-85.23222403991298,-71.05683032665851
2020.2884615384198,-78.16105397393339,-85.05189155562213,-71.26992156216548
2020.3076923076505,-78.19510870553675,-84.92145547593991,-71.47309857937358
2020.3269230768813,-78.19374278224548,-84.72411583052731,-71.6645120819176
2020.346153846112,-78.18365908226131,-84.50773876625983,-71.85881993249801
2020.3653846153427,-78.14905709643755,-84.22951945914676,-72.06686488123252
2020.3846153845734,-78.11117216207036,-83.92548712235953,-72.29624105124519
2020.4038461538041,-78.0763436310243,-83.61594436552922,-72.54022313837827
2020.4230769230348,-78.05670075592646,-83.32200144567817,-72.79755035471267
2020.4423076922656,-78.05996051108984,-83.06737195770063,-73.06822777676952
2020.4615384614963,-78.10863437641265,-82.87500635640389,-73.34271483698048
2020.480769230727,-78.16823298045975,-82.7710537583344,-73.56588694178755
2020.4999999999577,-78.23627048170559,-82.7683397599182,-73.70505705260875
2020.5192307691884,-78.33336231929472,-82.87459697134136,-73.79455140987399
2020.5384615384191,-78.45937405550399,-83.0891403038011,-73.83940714668965
2020.5576923076499,-78.6142426299614,-83.39894794569469,-73.85057125242925
2020.5769230768806,-78.7975445302521,-83.78157369875935,-73.84202533701173
2020.5961538461113,-79.0081689486642,-84.21435551036441,-73.83015102098082
2020.615384615342,-79.24335420339024,-84.67795364236198,-73.82898076075685
2020.6346153845727,-79.49956934546171,-85.1559558225201,-73.8499144732118
2020.6538461538034,-79.76649775785354,-85.63540674754283,-73.8936607247449
2020.6730769230342,-80.03894338156634,-86.10283416544631,-73.96313288319767
2020.6923076922649,-80.29813113004111,-86.54717445065253,-74.03439480427014
2020.7115384614956,-80.54521045683664,-86.96128726494558,-74.11381250633893
2020.7307692307263,-80.7607492433687,-87.33666570366233,-74.16752500545051
2020.749999999957,-80.92776408345635,-87.659807165161,-74.183707333787
2020.7692307691877,-81.05392349825424,-87.9357533129739,-74.1636405779711
2020.7884615384185,-81.13001376558316,-88.16042563733217,-74.0962749414279
2020.8076923076492,-81.15775355519249,-88.3307176461262,-73.98323716207561
2020.82692307688,-81.14474359588668,-88.45582758327896,-73.83283258029066
2020.8461538461106,-81.09121604127279,-88.53342252397694,-73.64846737307666
2020.8653846153413,-81.01897648765265,-88.58503806267825,-73.45240143635696
2020.884615384572,-80.93408370805503,-88.61751664270045,-73.25030586382027
2020.9038461538028,-80.84448893996137,-88.63908646710513,-73.04976306026866
2020.9230769230335,-80.75561124635325,-88.65619973679343,-72.8545311402964
2020.9423076922642,-80.67051428198053,-88.67384324934783,-72.66634048105196
2020.961538461495,-80.58531152577501,-88.68807043260298,-72.48188774170636
2020.9807692307256,-80.50410688641442,-88.70274543792044,-72.30439377667719
2020.9999999999563,-80.42220516129267,-88.70722422043649,-72.13607509943398
2021.019230769187,-80.33463329646045,-88.69327064757732,-71.97443409706779
2021.0384615384178,-80.24192346628007,-88.65413055404782,-71.82805397786612
2021.0576923076485,-80.14485585270104,-88.58308847423507,-71.70516175358655
2021.0769230768792,-80.05089192498289,-88.48137718755943,-71.61877296946437
2021.09615384611,-79.96483106494222,-88.35199445961791,-71.57486409556644
2021.1153846153406,-79.89422438400051,-88.20487859054225,-71.58052763853755
2021.1346153845714,-79.84615262942464,-88.05316600588463,-71.63744717426633
2021.153846153802,-79.82518172956726,-87.90940373850987,-71.74123347288821
2021.1730769230328,-79.83282306548577,-87.78458271526193,-71.88167408217053
2021.1923076922635,-79.86629727108519,-87.68768842109161,-72.04537235095803
2021.2115384614942,-79.9253839233397,-87.62143735437807,-72.2279260613898
2021.230769230725,-79.98785929451189,-87.58157285914743,-72.3936506099885
2021.2499999999557,-80.04949508579746,-87.5552473959205,-72.54379889696257
2021.2692307691864,-80.09424458149705,-87.52477225916033,-72.66386404771174
2021.288461538417,-80.12410293605508,-87.4713021417709,-72.7769533496855
2021.3076923076478,-80.12941942942815,-87.37669386077175,-72.88220024792952
2021.3269230768785,-80.10545615582126,-87.22386653390902,-72.98529112299116
2021.3461538461092,-80.06881150291096,-87.0317430430019,-73.10034547313987
2021.36538461534,-80.00357779392225,-86.75860799913798,-73.23869979699995
2021.3846153845707,-79.93135306743054,-86.44508834108348,-73.40793797300617
2021.4038461538014,-79.85953820633152,-86.11445321499617,-73.60101534202207
2021.423076923032,-79.80142215332538,-85.79150278569911,-73.81724512021549
2021.4423076922628,-79.76708541326036,-85.49774589714096,-74.04527253374214
2021.4615384614935,-79.7619477406397,-85.25967029967765,-74.26878576218337
2021.4807692307243,-79.79154051251011,-85.1083923108241,-74.47582111426154
2021.499999999955,-79.85837785210617,-85.06549322202711,-74.65227923477624
2021.5192307691857,-79.96328215834605,-85.13655298630945,-74.79071245037548
2021.5384615384164,-80.10511637912617,-85.32428352794064,-74.89142230900794
2021.5576923076471,-80.2818104414306,-85.62136512029952,-74.96105290775341
2021.5769230768778,-80.49095442912822,-86.00049339761028,-75.01014905947713
2021.5961538461086,-80.72901639242713,-86.4340157396103,-75.05232811985498
2021.6153846153393,-80.98966323069291,-86.90031395646213,-75.09812872696388
2021.63461538457,-81.26575070696208,-87.37970535139013,-75.15811565953831
2021.6538461538007,-81.54655750027078,-87.85745811276813,-75.2318655171095
2021.6730769230314,-81.82628479040554,-88.31686803718026,-75.32218054839144
2021.6923076922621,-82.08370673044261,-88.74429673230217,-75.4054971685279
2021.7115384614929,-82.32008595400161,-89.13401802317996,-75.48764361608204
2021.7307692307236,-82.51315438446304,-89.47223825093454,-75.53724649002504
2021.7499999999543,-82.64632763768292,-89.74327368753347,-75.5422955230753
2021.769230769185,-82.72993070837168,-89.95020905380962,-75.5053668483735
2021.7884615384157,-82.75619876842843,-90.09378455351384,-75.41717753190659
2021.8076923076464,-82.7289905564416,-90.17627851973263,-75.28072638181085
2021.8269230768772,-82.65892596853321,-90.20889784173899,-75.10699030423956
2021.8461538461079,-82.5496329283431,-90.1946110248662,-74.90327815365639
2021.8653846153386,-82.42595344470922,-90.15819411503513,-74.69357357538
2021.8846153845693,-82.29710455830862,-90.10980688514472,-74.4848797317152
2021.9038461538,-82.1738025743679,-90.0605075771817,-74.28751361506066
2021.9230769230307,-82.0643038432316,-90.02138263095769,-74.1075168415377
2021.9423076922615,-81.97249832145958,-89.99753031404819,-73.94722633775827
2021.9615384614922,-81.89493339428967,-89.98649641090773,-73.80320061950033
2021.980769230723,-81.83511613428672,-89.99186826329806,-73.67798251439854
2021.9999999999536,-81.78668173072465,-90.0014172537587,-73.57106289474314
2022.0192307691843,-81.74229147390496,-90.00522457495177,-73.47819264219457
2022.038461538415,-81.69956312816,-89.99372989021641,-73.40461155341816
2022.0576923076458,-81.65611625160652,-89.95635233824271,-73.35489590535977
2022.0769230768765,-81.61604580246417,-89.89101128634465,-73.34037687707354
2022.0961538461072,-81.58172413031586,-89.79758526425877,-73.36373035965339
2022.115384615338,-81.55828764391383,-89.68282573930078,-73.43099562650363
2022.1346153845686,-81.55110000066279,-89.5585654506809,-73.54218428377914
2022.1538461537993,-81.56375685617621,-89.43672371001568,-73.69175388429386
2022.17307692303,-81.59754866609036,-89.32676752545284,-73.86938165508886
2022.1923076922608,-81.64978248751805,-89.23848726962909,-74.0615349430576
2022.2115384614915,-81.72074448688123,-89.17573854824005,-74.26397921256081
2022.2307692307222,-81.78886156663002,-89.13530156541638,-74.44149582692617
2022.249999999953,-81.85044693560486,-89.10622403343075,-74.5946593674917
2022.2692307691837,-81.89022392706175,-89.07306982118523,-74.70893337834609
2022.2884615384144,-81.91798845481611,-89.0226132069329,-74.80706444252876
2022.307692307645,-81.88599334463564,-88.88528369076994,-74.88939676123127
2022.3269230768758,-81.83713570733896,-88.70803734932316,-74.96387713963608
2022.3461538461065,-81.76987976438296,-88.48725498545814,-75.04439458913556
2022.3653846153372,-81.66873666848346,-88.17742718677607,-75.14420802294943
2022.384615384568,-81.55492924899075,-87.81919826511579,-75.27272715091134
2022.4038461537987,-81.43608006613827,-87.43425646068451,-75.42579579383192
2022.4230769230294,-81.33513994404007,-87.04714063953817,-75.59444990186607
2022.44230769226,-81.05985770471827,-86.67814818211416,-75.45952226289047
2022.4615384614908,-80.96788467543165,-86.3445172305864,-75.60543261417106
2022.4807692307215,-80.91556256439736,-86.07189485240613,-75.7667391649712
2022.4999999999523,-80.90232501709562,-85.88609003187244,-75.92095970699371
2022.519230769183,-80.92855518573619,-85.79981125230769,-76.05844744788345
2022.5384615384137,-80.98974030526475,-85.81188598884005,-76.1683962664193
2022.5576923076444,-81.08099354591319,-85.91778967241605,-76.24644045792479
2022.5769230768751,-81.19821982355026,-86.10761584554031,-76.2951179543295
2022.5961538461058,-81.34021039312034,-86.37045576506783,-76.32473765024426
2022.6153846153366,-81.52262331556634,-86.69638631879768,-76.35748735498599
2022.6346153845673,-81.87902077738116,-87.068009789159,-76.58581945131606
2022.653846153798,-82.00594129337908,-87.42643927998108,-76.58710423514628
2022.6730769230287,-82.23134915834234,-87.78336293492576,-76.67778665496091
2022.6923076922594,-82.43267787692747,-88.12786379428245,-76.73238525198346
2022.7115384614901,-82.65284347285605,-88.45230038769735,-76.8487961489618
2022.7307692307209,-82.83886415851606,-88.74565336532217,-76.92411313585632
2022.7499999999516,-82.97738062862108,-88.99536941199952,-76.95542177232923
2022.7692307691823,-83.09475643158352,-89.20420853045007,-76.98185747667694
2022.788461538413,-83.16675245416721,-89.36679979509047,-76.96534238814509
2022.8076923076437,-83.1920491014843,-89.48064356867549,-76.9025728170689
2022.8269230768744,-83.17942259778734,-89.55383112676408,-76.80444406205
2022.8461538461052,-83.11457154436465,-89.58532696875142,-76.6439248255476
2022.8653846153359,-83.03877607676543,-89.5975829297794,-76.47990108883346
2022.8846153845666,-82.95119991447918,-89.59920533999083,-76.30265580634654
2022.9038461537973,-82.86123607702712,-89.59939332458687,-76.12257030592652
2022.923076923028,-82.77606951854804,-89.60619086568194,-75.9452274195574
2022.9423076922587,-82.69834478864287,-89.62350307821411,-75.77209685050832
2022.9615384614895,-82.61882027107181,-89.64586744586167,-75.54383798038721
2022.9807692307202,-82.47794564347289,-89.66044969226525,-75.35191174232908
2022.999999999951,-82.47446681147214,-89.69629275460272,-75.2527109625945
2023.0192307691816,-82.03020212503137,-89.6793401574327,-74.43776223415162
2023.0384615384123,-81.92687245945524,-89.65486913904742,-74.22371082973312
2023.057692307643,-81.78754598566233,-89.59176827942433,-73.99473288146547
2023.0769230768738,-81.62823525405314,-89.49031212897741,-73.76989786088463
2023.0961538461045,-81.45000144023018,-89.3544840869919,-73.5476689529797
2023.1153846153352,-81.27584465801128,-89.19552095088578,-73.35637465783167
2023.134615384566,-81.12498341673285,-89.02932770930003,-73.21962523772503
2023.1538461537966,-81.01410707778236,-88.87099919402584,-73.1590720848305
2023.1730769230273,-80.9576867412744,-88.73200286406065,-73.1862993056045
2023.192307692258,-80.96023209780651,-88.623544277442,-73.30122450393799
2023.2115384614888,-81.0297521630725,-88.55138405262247,-73.5064232182329
2023.2307692307195,-81.10813411635364,-88.51060268561159,-73.70819987246782
2023.2499999999502,-81.22651111597153,-88.48872351948376,-73.96675354618797
2023.269230769181,-81.33928439826684,-88.46591666479154,-74.21118907255278
2023.2884615384116,-81.44147417191024,-88.42274752814357,-74.45905657112024
2023.3076923076424,-81.5235131940414,-88.33969051372134,-74.7047129769218
2023.326923076873,-81.55337758294252,-88.19959105681731,-74.9012252091976
2023.3461538461038,-81.54746515301362,-88.0163114666191,-75.06752395052611
2023.3653846153345,-81.46854977143975,-87.73098833136248,-75.19982612843552
2023.3846153845652,-81.39301996569648,-87.42783976616316,-75.35853954239745
2023.403846153796,-81.31774544188343,-87.10258086493673,-75.53661774249876
2023.4230769230267,-81.26512718716866,-86.7839135788999,-75.75561152018697
2023.4423076922574,-81.23712767080426,-86.49254351001912,-75.99818484751347
2023.461538461488,-81.26360810192716,-86.25097482201271,-76.2864025126377
2023.4807692307188,-81.33655662484772,-86.09024127870457,-76.586119409431
2023.4999999999495,-81.45170094694615,-86.02523742211505,-76.87528545629384
2023.5192307691802,-81.60488244611781,-86.06278357223324,-77.14074978676803
2023.538461538411,-81.78517454764358,-86.20278565157837,-77.36549366218875
2023.5576923076417,-81.98152593588543,-86.43420221909342,-77.53437053015857
2023.5769230768724,-82.17995073117729,-86.762697276221,-77.63506308710572
2023.596153846103,-82.49292612501584,-87.1972588717868,-77.78049950632159
2023.6153846153338,-82.70368256717435,-87.61396036818087,-77.79607898722074
2023.6346153845645,-82.90553629078347,-88.02858583505599,-77.77714590529504
2023.6538461537953,-83.09632178471811,-88.52182771991356,-77.74249435663693
2023.673076923026,-83.46698236227668,-89.14010041086014,-77.85405063729678
2023.6923076922567,-83.93344710364458,-89.7490058134979,-78.06402781800062
2023.7115384614874,-84.18953861439026,-90.2284677505197,-78.10985770302997
2023.7307692307181,-84.38470709498128,-90.63855326502768,-78.09846881667148
2023.7499999999488,-84.52016829863895,-90.97745277735399,-78.04337108287261
2023.7692307691796,-84.62265464106686,-91.26306912109159,-77.97009788667033
2023.7884615384103,-84.67247649344705,-91.48883888462156,-77.84664550578795
2023.807692307641,-84.67113739175647,-91.66040941994738,-77.67456926051376
2023.8269230768717,-84.63022165294522,-91.78379134697109,-77.46783860349184
2023.8461538461024,-84.53596468529847,-91.85888131608641,-77.21057593592464
2023.8653846153331,-84.4361173106801,-91.90621316033192,-76.96566421095247
2023.8846153845639,-84.33102960416583,-91.93305001396708,-76.72912429528719
2023.9038461537946,-84.23187730933488,-91.94632294791576,-76.51719639946411
2023.9230769230253,-84.14741263100106,-91.95365947744945,-76.33984200946058
2023.942307692256,-84.07945905112861,-91.95757283516625,-76.19843931682841
2023.9615384614867,-84.0153600090092,-91.9533324111114,-76.07642847609486
2023.9807692307174,-83.95766105473103,-91.94240971926332,-75.97137837057375
2023.9999999999482,-83.89926011264427,-91.91645628862047,-75.91405212749852
2024.0192307691789,-84.36296440289613,-91.88926064449984,-76.75256277163261
2024.0384615384096,-84.25060498327551,-91.78631786159549,-76.6724311057641
2024.0576923076403,-84.10196518903773,-91.63414958729011,-76.55332943720909
2024.076923076871,-83.92389560944615,-91.43252103024571,-76.40974606907768
2024.0961538461017,-83.73675267524986,-91.18553449659369,-76.27986683405449
2024.1153846153325,-83.54534519224664,-90.90649989638946,-76.17639811484638
2024.1346153845632,-83.35942298444097,-90.61464176712964,-76.0986716531894
2024.153846153794,-83.19016378791301,-90.3281847069584,-76.05099696787028
2024.1730769230246,-83.050199754991,-90.06675521120623,-76.03664390125002
2024.1923076922553,-82.9517235716792,-89.8450316314438,-76.06415054009211
2024.211538461486,-82.92572770943354,-89.68062239147731,-76.17035722901595
2024.2307692307168,-82.8947075469775,-89.57585145476885,-76.213692133942
2024.2499999999475,-82.94364789760873,-89.529926791361,-76.36062388307377
2024.2692307691782,-83.0503064769083,-89.52317743692049,-76.58284474225933
2024.288461538409,-83.19934095742343,-89.53195415324363,-76.88734730943447
2024.3076923076396,-83.40577560440498,-89.5318134383136,-77.28349322825922
2024.3269230768703,-83.5799181816377,-89.49719253303535,-77.66284912508534
2024.346153846101,-83.73364729680783,-89.42714177590616,-78.03356708629083
2024.3653846153318,-83.83131168859495,-89.26570504173937,-78.38342679429175
2024.3846153845625,-83.87370366813342,-89.03275007708476,-78.69371026983005
2024.4038461537932,-83.84600094582524,-88.74180417704626,-78.92917274512284
2024.423076923024,-83.7653426056936,-88.41927649829596,-79.0991730456995
2024.4423076922546,-83.64658664722305,-88.09045615837076,-79.20065194627372
2024.4615384614854,-83.49262545905836,-87.78033736750979,-79.20990479737038
2024.480769230716,-83.3451268884856,-87.509261477928,-79.18042491585148
