site,year,month,date,value,source_file,value_detrended
BHD,2020,5,2020-05-15,-47.368,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.214047175290304
BHD,2020,6,2020-06-15,-47.368,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.21122020777872
BHD,2020,7,2020-07-15,-47.379,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.21939324026714
BHD,2020,8,2020-08-15,-47.396,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.23356627275556
BHD,2020,9,2020-09-15,-47.406,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.24073930524398
BHD,2020,10,2020-10-15,-47.408,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.2399123377324
BHD,2020,11,2020-11-15,-47.401,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.23008537022082
BHD,2020,12,2020-12-15,-47.382,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.208258402709234
BHD,2021,1,2021-01-15,-47.349,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.17243143519765
BHD,2021,2,2021-02-15,-47.322,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.14260446768608
BHD,2021,3,2021-03-15,-47.324,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.14177750017449
BHD,2021,8,2021-08-15,-47.499,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.30264266261659
BHD,2021,9,2021-09-15,-47.568,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.368815695105006
BHD,2021,10,2021-10-15,-47.614,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.411988727593425
BHD,2022,3,2022-03-15,-47.482,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.26585389003552
BHD,2022,4,2022-04-15,-47.544,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.32502692252394
BHD,2022,5,2022-05-15,-47.652,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.43019995501236
BHD,2022,6,2022-06-15,-47.75,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.52537298750078
BHD,2022,7,2022-07-15,-47.782,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.554546019989196
BHD,2022,8,2022-08-15,-47.741,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.51071905247762
BHD,2022,9,2022-09-15,-47.67,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.43689208496604
BHD,2022,10,2022-10-15,-47.605,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.369065117454454
BHD,2022,11,2022-11-15,-47.575,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.33623814994288
BHD,2022,12,2022-12-15,-47.566,ch4c13_bhd_surface-flask_7_sil_month.txt,-47.3244111824313
BRW,1998,1,1998-01-15,-47.431,ch4c13_brw_surface-flask_7_sil_month.txt,-47.715962358076766
BRW,1998,2,1998-02-15,-47.405,ch4c13_brw_surface-flask_7_sil_month.txt,-47.68809065244748
BRW,1998,3,1998-03-15,-47.345,ch4c13_brw_surface-flask_7_sil_month.txt,-47.62621894681818
BRW,1998,4,1998-04-15,-47.254,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53334724118888
BRW,1998,5,1998-05-15,-47.214,ch4c13_brw_surface-flask_7_sil_month.txt,-47.49147553555959
BRW,1998,6,1998-06-15,-47.325,ch4c13_brw_surface-flask_7_sil_month.txt,-47.60060382993029
BRW,1998,7,1998-07-15,-47.537,ch4c13_brw_surface-flask_7_sil_month.txt,-47.81073212430099
BRW,1998,8,1998-08-15,-47.765,ch4c13_brw_surface-flask_7_sil_month.txt,-48.036860418671694
BRW,1998,9,1998-09-15,-47.873,ch4c13_brw_surface-flask_7_sil_month.txt,-48.1429887130424
BRW,1998,10,1998-10-15,-47.837,ch4c13_brw_surface-flask_7_sil_month.txt,-48.10511700741311
BRW,1998,11,1998-11-15,-47.73,ch4c13_brw_surface-flask_7_sil_month.txt,-47.9962453017838
BRW,1998,12,1998-12-15,-47.623,ch4c13_brw_surface-flask_7_sil_month.txt,-47.88737359615451
BRW,1999,1,1999-01-15,-47.519,ch4c13_brw_surface-flask_7_sil_month.txt,-47.78150189052521
BRW,1999,2,1999-02-15,-47.429,ch4c13_brw_surface-flask_7_sil_month.txt,-47.68963018489592
BRW,1999,3,1999-03-15,-47.348,ch4c13_brw_surface-flask_7_sil_month.txt,-47.606758479266624
BRW,1999,4,1999-04-15,-47.26,ch4c13_brw_surface-flask_7_sil_month.txt,-47.516886773637324
BRW,1999,5,1999-05-15,-47.184,ch4c13_brw_surface-flask_7_sil_month.txt,-47.439015068008025
BRW,1999,6,1999-06-15,-47.191,ch4c13_brw_surface-flask_7_sil_month.txt,-47.44414336237874
BRW,1999,7,1999-07-15,-47.331,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58227165674944
BRW,1999,8,1999-08-15,-47.549,ch4c13_brw_surface-flask_7_sil_month.txt,-47.79839995112014
BRW,1999,9,1999-09-15,-47.715,ch4c13_brw_surface-flask_7_sil_month.txt,-47.96252824549085
BRW,1999,10,1999-10-15,-47.765,ch4c13_brw_surface-flask_7_sil_month.txt,-48.01065653986155
BRW,1999,11,1999-11-15,-47.673,ch4c13_brw_surface-flask_7_sil_month.txt,-47.91678483423225
BRW,1999,12,1999-12-15,-47.539,ch4c13_brw_surface-flask_7_sil_month.txt,-47.78091312860296
BRW,2000,1,2000-01-15,-47.432,ch4c13_brw_surface-flask_7_sil_month.txt,-47.67204142297366
BRW,2000,2,2000-02-15,-47.395,ch4c13_brw_surface-flask_7_sil_month.txt,-47.633169717344366
BRW,2000,3,2000-03-15,-47.38,ch4c13_brw_surface-flask_7_sil_month.txt,-47.616298011715074
BRW,2000,4,2000-04-15,-47.324,ch4c13_brw_surface-flask_7_sil_month.txt,-47.55842630608577
BRW,2000,5,2000-05-15,-47.238,ch4c13_brw_surface-flask_7_sil_month.txt,-47.470554600456474
BRW,2000,6,2000-06-15,-47.209,ch4c13_brw_surface-flask_7_sil_month.txt,-47.439682894827186
BRW,2000,7,2000-07-15,-47.307,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53581118919789
BRW,2000,8,2000-08-15,-47.511,ch4c13_brw_surface-flask_7_sil_month.txt,-47.73793948356859
BRW,2000,9,2000-09-15,-47.683,ch4c13_brw_surface-flask_7_sil_month.txt,-47.908067777939294
BRW,2000,10,2000-10-15,-47.696,ch4c13_brw_surface-flask_7_sil_month.txt,-47.919196072309994
BRW,2000,11,2000-11-15,-47.561,ch4c13_brw_surface-flask_7_sil_month.txt,-47.7823243666807
BRW,2000,12,2000-12-15,-47.368,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58745266105141
BRW,2001,1,2001-01-15,-47.266,ch4c13_brw_surface-flask_7_sil_month.txt,-47.483580955422106
BRW,2001,2,2001-02-15,-47.292,ch4c13_brw_surface-flask_7_sil_month.txt,-47.50770924979281
BRW,2001,3,2001-03-15,-47.369,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58283754416352
BRW,2001,4,2001-04-15,-47.391,ch4c13_brw_surface-flask_7_sil_month.txt,-47.60296583853421
BRW,2001,5,2001-05-15,-47.354,ch4c13_brw_surface-flask_7_sil_month.txt,-47.56409413290492
BRW,2001,12,2001-12-15,-47.518,ch4c13_brw_surface-flask_7_sil_month.txt,-47.71499219349985
BRW,2002,1,2002-01-15,-47.411,ch4c13_brw_surface-flask_7_sil_month.txt,-47.60612048787055
BRW,2002,2,2002-02-15,-47.388,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58124878224125
BRW,2002,3,2002-03-15,-47.39,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58137707661196
BRW,2002,4,2002-04-15,-47.35,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53950537098266
BRW,2002,5,2002-05-15,-47.274,ch4c13_brw_surface-flask_7_sil_month.txt,-47.46163366535337
BRW,2002,6,2002-06-15,-47.222,ch4c13_brw_surface-flask_7_sil_month.txt,-47.40776195972407
BRW,2002,7,2002-07-15,-47.289,ch4c13_brw_surface-flask_7_sil_month.txt,-47.47289025409477
BRW,2002,8,2002-08-15,-47.463,ch4c13_brw_surface-flask_7_sil_month.txt,-47.64501854846548
BRW,2002,9,2002-09-15,-47.604,ch4c13_brw_surface-flask_7_sil_month.txt,-47.78414684283618
BRW,2002,10,2002-10-15,-47.608,ch4c13_brw_surface-flask_7_sil_month.txt,-47.78627513720688
BRW,2002,11,2002-11-15,-47.504,ch4c13_brw_surface-flask_7_sil_month.txt,-47.68040343157759
BRW,2002,12,2002-12-15,-47.415,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58953172594829
BRW,2003,1,2003-01-15,-47.417,ch4c13_brw_surface-flask_7_sil_month.txt,-47.589660020318995
BRW,2003,2,2003-02-15,-47.46,ch4c13_brw_surface-flask_7_sil_month.txt,-47.6307883146897
BRW,2003,3,2003-03-15,-47.464,ch4c13_brw_surface-flask_7_sil_month.txt,-47.6329166090604
BRW,2003,4,2003-04-15,-47.389,ch4c13_brw_surface-flask_7_sil_month.txt,-47.55604490343111
BRW,2003,5,2003-05-15,-47.288,ch4c13_brw_surface-flask_7_sil_month.txt,-47.45317319780181
BRW,2003,6,2003-06-15,-47.243,ch4c13_brw_surface-flask_7_sil_month.txt,-47.40630149217252
BRW,2003,7,2003-07-15,-47.29,ch4c13_brw_surface-flask_7_sil_month.txt,-47.451429786543216
BRW,2003,8,2003-08-15,-47.414,ch4c13_brw_surface-flask_7_sil_month.txt,-47.57355808091393
BRW,2003,9,2003-09-15,-47.537,ch4c13_brw_surface-flask_7_sil_month.txt,-47.694686375284626
BRW,2003,10,2003-10-15,-47.581,ch4c13_brw_surface-flask_7_sil_month.txt,-47.73681466965533
BRW,2003,11,2003-11-15,-47.539,ch4c13_brw_surface-flask_7_sil_month.txt,-47.69294296402604
BRW,2003,12,2003-12-15,-47.451,ch4c13_brw_surface-flask_7_sil_month.txt,-47.60307125839674
BRW,2004,1,2004-01-15,-47.38,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53019955276744
BRW,2004,2,2004-02-15,-47.335,ch4c13_brw_surface-flask_7_sil_month.txt,-47.48332784713815
BRW,2004,3,2004-03-15,-47.292,ch4c13_brw_surface-flask_7_sil_month.txt,-47.43845614150885
BRW,2004,4,2004-04-15,-47.243,ch4c13_brw_surface-flask_7_sil_month.txt,-47.38758443587955
BRW,2004,5,2004-05-15,-47.236,ch4c13_brw_surface-flask_7_sil_month.txt,-47.37871273025026
BRW,2004,6,2004-06-15,-47.327,ch4c13_brw_surface-flask_7_sil_month.txt,-47.46784102462096
BRW,2004,7,2004-07-15,-47.489,ch4c13_brw_surface-flask_7_sil_month.txt,-47.62796931899166
BRW,2004,8,2004-08-15,-47.617,ch4c13_brw_surface-flask_7_sil_month.txt,-47.75409761336237
BRW,2004,9,2004-09-15,-47.643,ch4c13_brw_surface-flask_7_sil_month.txt,-47.77822590773307
BRW,2004,10,2004-10-15,-47.593,ch4c13_brw_surface-flask_7_sil_month.txt,-47.72635420210378
BRW,2004,11,2004-11-15,-47.52,ch4c13_brw_surface-flask_7_sil_month.txt,-47.65148249647448
BRW,2004,12,2004-12-15,-47.462,ch4c13_brw_surface-flask_7_sil_month.txt,-47.59161079084519
BRW,2005,1,2005-01-15,-47.403,ch4c13_brw_surface-flask_7_sil_month.txt,-47.530739085215885
BRW,2005,2,2005-02-15,-47.35,ch4c13_brw_surface-flask_7_sil_month.txt,-47.47586737958659
BRW,2005,3,2005-03-15,-47.308,ch4c13_brw_surface-flask_7_sil_month.txt,-47.431995673957296
BRW,2005,4,2005-04-15,-47.256,ch4c13_brw_surface-flask_7_sil_month.txt,-47.378123968328
BRW,2005,5,2005-05-15,-47.214,ch4c13_brw_surface-flask_7_sil_month.txt,-47.3342522626987
BRW,2005,6,2005-06-15,-47.238,ch4c13_brw_surface-flask_7_sil_month.txt,-47.35638055706941
BRW,2005,7,2005-07-15,-47.392,ch4c13_brw_surface-flask_7_sil_month.txt,-47.50850885144011
BRW,2005,8,2005-08-15,-47.626,ch4c13_brw_surface-flask_7_sil_month.txt,-47.74063714581081
BRW,2005,9,2005-09-15,-47.789,ch4c13_brw_surface-flask_7_sil_month.txt,-47.90176544018152
BRW,2005,10,2005-10-15,-47.819,ch4c13_brw_surface-flask_7_sil_month.txt,-47.92989373455222
BRW,2006,2,2006-02-15,-47.549,ch4c13_brw_surface-flask_7_sil_month.txt,-47.65240691203503
BRW,2006,3,2006-03-15,-47.467,ch4c13_brw_surface-flask_7_sil_month.txt,-47.56853520640574
BRW,2006,4,2006-04-15,-47.331,ch4c13_brw_surface-flask_7_sil_month.txt,-47.43066350077645
BRW,2006,5,2006-05-15,-47.217,ch4c13_brw_surface-flask_7_sil_month.txt,-47.314791795147144
BRW,2006,6,2006-06-15,-47.201,ch4c13_brw_surface-flask_7_sil_month.txt,-47.296920089517855
BRW,2006,7,2006-07-15,-47.3,ch4c13_brw_surface-flask_7_sil_month.txt,-47.39404838388855
BRW,2006,8,2006-08-15,-47.464,ch4c13_brw_surface-flask_7_sil_month.txt,-47.556176678259256
BRW,2006,9,2006-09-15,-47.598,ch4c13_brw_surface-flask_7_sil_month.txt,-47.688304972629965
BRW,2006,10,2006-10-15,-47.644,ch4c13_brw_surface-flask_7_sil_month.txt,-47.732433267000665
BRW,2006,11,2006-11-15,-47.609,ch4c13_brw_surface-flask_7_sil_month.txt,-47.69556156137137
BRW,2006,12,2006-12-15,-47.528,ch4c13_brw_surface-flask_7_sil_month.txt,-47.612689855742076
BRW,2007,1,2007-01-15,-47.456,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53881815011278
BRW,2007,2,2007-02-15,-47.419,ch4c13_brw_surface-flask_7_sil_month.txt,-47.49994644448348
BRW,2007,3,2007-03-15,-47.383,ch4c13_brw_surface-flask_7_sil_month.txt,-47.46207473885419
BRW,2007,4,2007-04-15,-47.3,ch4c13_brw_surface-flask_7_sil_month.txt,-47.37720303322489
BRW,2007,5,2007-05-15,-47.181,ch4c13_brw_surface-flask_7_sil_month.txt,-47.25633132759559
BRW,2007,6,2007-06-15,-47.094,ch4c13_brw_surface-flask_7_sil_month.txt,-47.1674596219663
BRW,2007,7,2007-07-15,-47.169,ch4c13_brw_surface-flask_7_sil_month.txt,-47.24058791633699
BRW,2007,8,2007-08-15,-47.384,ch4c13_brw_surface-flask_7_sil_month.txt,-47.453716210707704
BRW,2007,9,2007-09-15,-47.649,ch4c13_brw_surface-flask_7_sil_month.txt,-47.71684450507841
BRW,2007,10,2007-10-15,-47.777,ch4c13_brw_surface-flask_7_sil_month.txt,-47.84297279944911
BRW,2007,11,2007-11-15,-47.732,ch4c13_brw_surface-flask_7_sil_month.txt,-47.796101093819814
BRW,2007,12,2007-12-15,-47.598,ch4c13_brw_surface-flask_7_sil_month.txt,-47.66022938819052
BRW,2008,1,2008-01-15,-47.481,ch4c13_brw_surface-flask_7_sil_month.txt,-47.54135768256122
BRW,2008,2,2008-02-15,-47.408,ch4c13_brw_surface-flask_7_sil_month.txt,-47.46648597693193
BRW,2008,3,2008-03-15,-47.312,ch4c13_brw_surface-flask_7_sil_month.txt,-47.36861427130263
BRW,2008,4,2008-04-15,-47.191,ch4c13_brw_surface-flask_7_sil_month.txt,-47.24574256567333
BRW,2008,5,2008-05-15,-47.105,ch4c13_brw_surface-flask_7_sil_month.txt,-47.157870860044035
BRW,2008,6,2008-06-15,-47.112,ch4c13_brw_surface-flask_7_sil_month.txt,-47.16299915441474
BRW,2008,7,2008-07-15,-47.201,ch4c13_brw_surface-flask_7_sil_month.txt,-47.25012744878544
BRW,2008,8,2008-08-15,-47.357,ch4c13_brw_surface-flask_7_sil_month.txt,-47.40425574315615
BRW,2008,9,2008-09-15,-47.535,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58038403752685
BRW,2008,10,2008-10-15,-47.667,ch4c13_brw_surface-flask_7_sil_month.txt,-47.710512331897554
BRW,2008,11,2008-11-15,-47.716,ch4c13_brw_surface-flask_7_sil_month.txt,-47.75764062626826
BRW,2008,12,2008-12-15,-47.636,ch4c13_brw_surface-flask_7_sil_month.txt,-47.675768920638966
BRW,2009,1,2009-01-15,-47.496,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53389721500967
BRW,2009,2,2009-02-15,-47.403,ch4c13_brw_surface-flask_7_sil_month.txt,-47.43902550938037
BRW,2009,3,2009-03-15,-47.38,ch4c13_brw_surface-flask_7_sil_month.txt,-47.41415380375108
BRW,2009,4,2009-04-15,-47.358,ch4c13_brw_surface-flask_7_sil_month.txt,-47.39028209812177
BRW,2009,5,2009-05-15,-47.291,ch4c13_brw_surface-flask_7_sil_month.txt,-47.32141039249248
BRW,2009,6,2009-06-15,-47.246,ch4c13_brw_surface-flask_7_sil_month.txt,-47.27453868686319
BRW,2009,7,2009-07-15,-47.313,ch4c13_brw_surface-flask_7_sil_month.txt,-47.33966698123389
BRW,2009,8,2009-08-15,-47.51,ch4c13_brw_surface-flask_7_sil_month.txt,-47.534795275604594
BRW,2009,9,2009-09-15,-47.706,ch4c13_brw_surface-flask_7_sil_month.txt,-47.7289235699753
BRW,2009,10,2009-10-15,-47.775,ch4c13_brw_surface-flask_7_sil_month.txt,-47.796051864346
BRW,2009,11,2009-11-15,-47.721,ch4c13_brw_surface-flask_7_sil_month.txt,-47.740180158716704
BRW,2009,12,2009-12-15,-47.63,ch4c13_brw_surface-flask_7_sil_month.txt,-47.64730845308741
BRW,2010,1,2010-01-15,-47.548,ch4c13_brw_surface-flask_7_sil_month.txt,-47.56343674745811
BRW,2010,2,2010-02-15,-47.499,ch4c13_brw_surface-flask_7_sil_month.txt,-47.51256504182882
BRW,2010,3,2010-03-15,-47.47,ch4c13_brw_surface-flask_7_sil_month.txt,-47.48169333619952
BRW,2010,4,2010-04-15,-47.434,ch4c13_brw_surface-flask_7_sil_month.txt,-47.44382163057022
BRW,2010,5,2010-05-15,-47.401,ch4c13_brw_surface-flask_7_sil_month.txt,-47.408949924940934
BRW,2010,6,2010-06-15,-47.434,ch4c13_brw_surface-flask_7_sil_month.txt,-47.44007821931163
BRW,2010,7,2010-07-15,-47.582,ch4c13_brw_surface-flask_7_sil_month.txt,-47.586206513682335
BRW,2010,8,2010-08-15,-47.776,ch4c13_brw_surface-flask_7_sil_month.txt,-47.778334808053046
BRW,2010,9,2010-09-15,-47.879,ch4c13_brw_surface-flask_7_sil_month.txt,-47.87946310242374
BRW,2010,10,2010-10-15,-47.854,ch4c13_brw_surface-flask_7_sil_month.txt,-47.852591396794445
BRW,2010,11,2010-11-15,-47.747,ch4c13_brw_surface-flask_7_sil_month.txt,-47.743719691165154
BRW,2010,12,2010-12-15,-47.668,ch4c13_brw_surface-flask_7_sil_month.txt,-47.662847985535855
BRW,2011,1,2011-01-15,-47.633,ch4c13_brw_surface-flask_7_sil_month.txt,-47.62597627990656
BRW,2011,2,2011-02-15,-47.606,ch4c13_brw_surface-flask_7_sil_month.txt,-47.59710457427726
BRW,2011,3,2011-03-15,-47.531,ch4c13_brw_surface-flask_7_sil_month.txt,-47.520232868647966
BRW,2011,4,2011-04-15,-47.392,ch4c13_brw_surface-flask_7_sil_month.txt,-47.37936116301867
BRW,2011,5,2011-05-15,-47.285,ch4c13_brw_surface-flask_7_sil_month.txt,-47.27048945738937
BRW,2011,6,2011-06-15,-47.315,ch4c13_brw_surface-flask_7_sil_month.txt,-47.29861775176008
BRW,2011,7,2011-07-15,-47.513,ch4c13_brw_surface-flask_7_sil_month.txt,-47.49474604613078
BRW,2011,8,2011-08-15,-47.765,ch4c13_brw_surface-flask_7_sil_month.txt,-47.74487434050148
BRW,2011,9,2011-09-15,-47.911,ch4c13_brw_surface-flask_7_sil_month.txt,-47.88900263487219
BRW,2011,10,2011-10-15,-47.933,ch4c13_brw_surface-flask_7_sil_month.txt,-47.90913092924289
BRW,2011,11,2011-11-15,-47.862,ch4c13_brw_surface-flask_7_sil_month.txt,-47.836259223613595
BRW,2011,12,2011-12-15,-47.764,ch4c13_brw_surface-flask_7_sil_month.txt,-47.736387517984305
BRW,2012,1,2012-01-15,-47.662,ch4c13_brw_surface-flask_7_sil_month.txt,-47.632515812355
BRW,2012,2,2012-02-15,-47.561,ch4c13_brw_surface-flask_7_sil_month.txt,-47.529644106725705
BRW,2012,3,2012-03-15,-47.443,ch4c13_brw_surface-flask_7_sil_month.txt,-47.40977240109641
BRW,2012,4,2012-04-15,-47.348,ch4c13_brw_surface-flask_7_sil_month.txt,-47.312900695467114
BRW,2012,5,2012-05-15,-47.324,ch4c13_brw_surface-flask_7_sil_month.txt,-47.287028989837815
BRW,2012,6,2012-06-15,-47.399,ch4c13_brw_surface-flask_7_sil_month.txt,-47.360157284208526
BRW,2012,7,2012-07-15,-47.572,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53128557857923
BRW,2012,8,2012-08-15,-47.75,ch4c13_brw_surface-flask_7_sil_month.txt,-47.70741387294993
BRW,2012,9,2012-09-15,-47.868,ch4c13_brw_surface-flask_7_sil_month.txt,-47.82354216732064
BRW,2012,10,2012-10-15,-47.846,ch4c13_brw_surface-flask_7_sil_month.txt,-47.799670461691335
BRW,2012,11,2012-11-15,-47.736,ch4c13_brw_surface-flask_7_sil_month.txt,-47.68779875606204
BRW,2012,12,2012-12-15,-47.613,ch4c13_brw_surface-flask_7_sil_month.txt,-47.56292705043275
BRW,2013,1,2013-01-15,-47.552,ch4c13_brw_surface-flask_7_sil_month.txt,-47.50005534480345
BRW,2013,2,2013-02-15,-47.539,ch4c13_brw_surface-flask_7_sil_month.txt,-47.48518363917415
BRW,2013,3,2013-03-15,-47.52,ch4c13_brw_surface-flask_7_sil_month.txt,-47.46431193354486
BRW,2013,4,2013-04-15,-47.481,ch4c13_brw_surface-flask_7_sil_month.txt,-47.42344022791556
BRW,2013,5,2013-05-15,-47.457,ch4c13_brw_surface-flask_7_sil_month.txt,-47.397568522286264
BRW,2013,6,2013-06-15,-47.47,ch4c13_brw_surface-flask_7_sil_month.txt,-47.40869681665697
BRW,2013,7,2013-07-15,-47.519,ch4c13_brw_surface-flask_7_sil_month.txt,-47.455825111027664
BRW,2013,8,2013-08-15,-47.586,ch4c13_brw_surface-flask_7_sil_month.txt,-47.52095340539837
BRW,2013,9,2013-09-15,-47.652,ch4c13_brw_surface-flask_7_sil_month.txt,-47.585081699769084
BRW,2013,10,2013-10-15,-47.695,ch4c13_brw_surface-flask_7_sil_month.txt,-47.62620999413978
BRW,2013,11,2013-11-15,-47.705,ch4c13_brw_surface-flask_7_sil_month.txt,-47.634338288510484
BRW,2013,12,2013-12-15,-47.676,ch4c13_brw_surface-flask_7_sil_month.txt,-47.6034665828812
BRW,2014,1,2014-01-15,-47.631,ch4c13_brw_surface-flask_7_sil_month.txt,-47.55659487725189
BRW,2014,2,2014-02-15,-47.578,ch4c13_brw_surface-flask_7_sil_month.txt,-47.5017231716226
BRW,2014,3,2014-03-15,-47.507,ch4c13_brw_surface-flask_7_sil_month.txt,-47.428851465993304
BRW,2014,4,2014-04-15,-47.422,ch4c13_brw_surface-flask_7_sil_month.txt,-47.341979760364
BRW,2014,5,2014-05-15,-47.355,ch4c13_brw_surface-flask_7_sil_month.txt,-47.273108054734706
BRW,2014,6,2014-06-15,-47.366,ch4c13_brw_surface-flask_7_sil_month.txt,-47.28223634910541
BRW,2014,7,2014-07-15,-47.476,ch4c13_brw_surface-flask_7_sil_month.txt,-47.39036464347611
BRW,2014,8,2014-08-15,-47.668,ch4c13_brw_surface-flask_7_sil_month.txt,-47.58049293784682
BRW,2014,9,2014-09-15,-47.822,ch4c13_brw_surface-flask_7_sil_month.txt,-47.732621232217525
BRW,2014,10,2014-10-15,-47.85,ch4c13_brw_surface-flask_7_sil_month.txt,-47.758749526588225
BRW,2014,11,2014-11-15,-47.766,ch4c13_brw_surface-flask_7_sil_month.txt,-47.67287782095893
BRW,2014,12,2014-12-15,-47.656,ch4c13_brw_surface-flask_7_sil_month.txt,-47.56100611532963
BRW,2015,1,2015-01-15,-47.604,ch4c13_brw_surface-flask_7_sil_month.txt,-47.507134409700335
BRW,2015,2,2015-02-15,-47.595,ch4c13_brw_surface-flask_7_sil_month.txt,-47.49626270407104
BRW,2015,3,2015-03-15,-47.567,ch4c13_brw_surface-flask_7_sil_month.txt,-47.466390998441746
BRW,2015,4,2015-04-15,-47.495,ch4c13_brw_surface-flask_7_sil_month.txt,-47.392519292812445
BRW,2015,5,2015-05-15,-47.415,ch4c13_brw_surface-flask_7_sil_month.txt,-47.310647587183155
BRW,2015,6,2015-06-15,-47.426,ch4c13_brw_surface-flask_7_sil_month.txt,-47.31977588155386
BRW,2015,7,2015-07-15,-47.554,ch4c13_brw_surface-flask_7_sil_month.txt,-47.44590417592456
BRW,2015,8,2015-08-15,-47.769,ch4c13_brw_surface-flask_7_sil_month.txt,-47.659032470295266
BRW,2015,9,2015-09-15,-47.938,ch4c13_brw_surface-flask_7_sil_month.txt,-47.82616076466597
BRW,2015,10,2015-10-15,-47.965,ch4c13_brw_surface-flask_7_sil_month.txt,-47.851289059036674
BRW,2015,11,2015-11-15,-47.873,ch4c13_brw_surface-flask_7_sil_month.txt,-47.75741735340738
BRW,2015,12,2015-12-15,-47.755,ch4c13_brw_surface-flask_7_sil_month.txt,-47.63754564777808
BRW,2016,1,2016-01-15,-47.655,ch4c13_brw_surface-flask_7_sil_month.txt,-47.53567394214878
BRW,2016,2,2016-02-15,-47.6,ch4c13_brw_surface-flask_7_sil_month.txt,-47.47880223651949
BRW,2016,3,2016-03-15,-47.564,ch4c13_brw_surface-flask_7_sil_month.txt,-47.44093053089019
BRW,2016,4,2016-04-15,-47.51,ch4c13_brw_surface-flask_7_sil_month.txt,-47.38505882526089
BRW,2016,5,2016-05-15,-47.46,ch4c13_brw_surface-flask_7_sil_month.txt,-47.3331871196316
BRW,2016,6,2016-06-15,-47.48,ch4c13_brw_surface-flask_7_sil_month.txt,-47.3513154140023
BRW,2016,7,2016-07-15,-47.625,ch4c13_brw_surface-flask_7_sil_month.txt,-47.494443708373005
BRW,2016,8,2016-08-15,-47.848,ch4c13_brw_surface-flask_7_sil_month.txt,-47.71557200274371
BRW,2016,9,2016-09-15,-48.0,ch4c13_brw_surface-flask_7_sil_month.txt,-47.865700297114415
BRW,2016,10,2016-10-15,-48.014,ch4c13_brw_surface-flask_7_sil_month.txt,-47.87782859148512
BRW,2016,11,2016-11-15,-47.896,ch4c13_brw_surface-flask_7_sil_month.txt,-47.757956885855826
BRW,2016,12,2016-12-15,-47.764,ch4c13_brw_surface-flask_7_sil_month.txt,-47.62408518022653
BRW,2017,1,2017-01-15,-47.701,ch4c13_brw_surface-flask_7_sil_month.txt,-47.55921347459723
BRW,2017,2,2017-02-15,-47.69,ch4c13_brw_surface-flask_7_sil_month.txt,-47.54634176896793
BRW,2017,3,2017-03-15,-47.662,ch4c13_brw_surface-flask_7_sil_month.txt,-47.51647006333864
BRW,2017,4,2017-04-15,-47.577,ch4c13_brw_surface-flask_7_sil_month.txt,-47.42959835770934
