Year,S_tot,Mic,FF,BB,f_mic,dD_src,d13C_src,KIE_D,physical
2019,597.0169,455.1146,85.5365,56.3658,0.7623,-283.6487,-56.9023,1.2989,True
2019,610.0687,456.4030,144.1037,9.5620,0.7481,-270.7593,-55.4384,1.2743,True
2019,608.6825,574.4914,0.0000,34.1911,0.9438,-286.6322,-55.2347,1.3044,True
2019,587.1261,524.4956,0.0000,62.6304,0.8933,-279.4854,-55.7661,1.2911,True
2019,595.1604,364.6739,230.4865,0.0000,0.6127,-276.2081,-55.9302,1.2847,True
2019,577.3818,562.8848,0.0000,14.4970,0.9749,-279.4256,-55.9945,1.2912,True
2019,568.9146,391.2004,177.7141,0.0000,0.6876,-284.5182,-55.7175,1.3012,True
2019,596.7567,554.4354,0.0000,42.3213,0.9291,-279.6374,-56.0025,1.2912,True
2019,577.4957,518.9517,0.0000,58.5440,0.8986,-279.6512,-53.9740,1.2917,True
2019,569.3459,367.3949,201.9510,0.0000,0.6453,-277.1295,-55.7633,1.2871,True
2019,609.1410,488.3054,49.0785,71.7571,0.8016,-281.8545,-54.4241,1.2952,True
2019,583.6156,413.0891,114.0560,56.4705,0.7078,-276.2262,-55.1170,1.2850,True
2019,592.3331,450.9066,50.9007,90.5258,0.7612,-282.0835,-54.5536,1.2960,True
2019,578.4482,355.4642,198.5240,24.4599,0.6145,-273.9778,-55.1247,1.2809,True
2019,608.0747,570.1198,0.0000,37.9549,0.9376,-287.4679,-54.9758,1.3060,True
2019,608.0793,498.7156,8.3664,100.9972,0.8201,-289.5352,-54.8074,1.3101,True
2019,585.4276,421.9194,123.9767,39.5315,0.7207,-288.3813,-55.5272,1.3084,True
2019,606.3228,461.7776,84.0733,60.4719,0.7616,-280.7902,-53.8745,1.2932,True
2019,590.3366,475.6304,72.0998,42.6064,0.8057,-280.3172,-56.5911,1.2926,True
2019,584.0865,509.2127,10.9454,63.9284,0.8718,-287.3301,-56.5849,1.3063,True
2019,595.1071,481.5310,26.0125,87.5637,0.8092,-281.6596,-54.4609,1.2951,True
2019,645.4109,519.2673,25.6128,100.5308,0.8046,-279.0068,-55.6629,1.2890,True
2019,576.8230,432.2812,136.0771,8.4648,0.7494,-279.0787,-54.5673,1.2906,True
2019,569.2207,448.0496,62.7266,58.4445,0.7871,-291.2493,-55.6294,1.3144,True
2019,596.6504,407.0116,189.6389,0.0000,0.6822,-284.8533,-56.5303,1.3012,True
2019,589.8791,481.2774,66.9061,41.6956,0.8159,-288.7945,-56.7274,1.3091,True
2019,570.4096,477.1588,0.0000,93.2508,0.8365,-283.2402,-55.1691,1.2987,True
2019,612.2100,474.5636,65.1548,72.4916,0.7752,-278.6949,-54.9298,1.2891,True
2019,605.9350,605.9350,0.0000,0.0000,1.0576,-285.7728,-55.6819,1.3028,False
2019,605.8458,552.7514,0.0000,53.0944,0.9124,-280.6357,-56.7193,1.2929,True
2019,588.6957,477.2512,63.7285,47.7160,0.8107,-284.3240,-54.9169,1.3004,True
2019,583.1385,403.2595,116.8197,63.0593,0.6915,-283.1193,-54.3754,1.2982,True
2019,572.9242,479.8285,0.0000,93.0957,0.8375,-292.1605,-55.9888,1.3161,True
2019,616.2714,523.8057,7.8158,84.6499,0.8500,-283.4022,-54.8943,1.2980,True
2019,584.4980,509.6862,0.0000,74.8118,0.8720,-294.6966,-55.3933,1.3209,True
2019,590.8635,502.8721,0.0000,87.9914,0.8511,-278.6867,-54.1510,1.2895,True
2019,603.4428,455.5879,31.8682,115.9867,0.7550,-279.7292,-55.8584,1.2912,True
2019,580.9344,481.9172,58.0044,41.0129,0.8296,-281.6673,-55.5251,1.2954,True
2019,576.4965,516.8495,0.0000,59.6471,0.8965,-285.3665,-55.8311,1.3027,True
2019,596.2807,491.7630,70.3893,34.1284,0.8247,-284.8633,-56.0256,1.3013,True
2019,590.4096,562.1193,0.0000,28.2903,0.9521,-287.5337,-54.7089,1.3066,True
2019,575.6300,402.1835,138.6075,34.8391,0.6987,-281.9489,-55.6618,1.2961,True
2019,578.3079,578.3079,0.0000,0.0000,1.0104,-298.8827,-56.1338,1.3294,False
2019,593.3959,422.5344,110.8865,59.9750,0.7121,-275.5190,-53.4735,1.2835,True
2019,607.9166,467.8180,78.4752,61.6234,0.7695,-286.8308,-55.8922,1.3048,True
2019,623.8752,570.1855,0.0000,53.6897,0.9139,-284.6037,-55.1291,1.3001,True
2019,569.8156,496.2018,28.0474,45.5665,0.8708,-286.9156,-56.1193,1.3059,True
2019,596.0823,565.5500,0.0000,30.5323,0.9488,-284.9466,-54.8872,1.3014,True
2019,589.1648,526.3169,5.8968,56.9512,0.8933,-291.6997,-54.5742,1.3148,True
2019,590.5335,504.4766,0.0000,86.0569,0.8543,-281.7709,-56.9640,1.2954,True
2019,565.6081,511.2353,0.0000,54.3728,0.9039,-279.1464,-55.0594,1.2910,True
2019,583.7798,460.3878,45.6042,77.7878,0.7886,-289.4034,-55.4849,1.3104,True
2019,596.2362,454.9784,111.9812,29.2766,0.7631,-286.8268,-57.1106,1.3051,True
2019,601.1191,507.0348,20.9111,73.1732,0.8435,-285.1853,-56.7253,1.3018,True
2019,583.5977,494.9103,0.0000,88.6874,0.8480,-285.9506,-55.1190,1.3037,True
2019,600.9493,439.3449,94.0609,67.5435,0.7311,-279.6547,-55.5534,1.2912,True
2019,578.2838,459.9861,33.5910,84.7068,0.7954,-284.1211,-55.3378,1.3002,True
2019,619.3464,496.1474,105.5108,17.6882,0.8011,-284.0971,-56.7607,1.2993,True
2019,607.3595,563.1575,0.0000,44.2019,0.9272,-287.0570,-55.2439,1.3053,True
2019,577.1859,439.1181,56.3719,81.6958,0.7608,-285.2969,-54.1358,1.3025,True
2019,570.2177,455.8687,12.6287,101.7202,0.7995,-288.5575,-55.9036,1.3091,True
2019,590.1532,499.4780,64.7795,25.8957,0.8464,-281.9760,-56.2113,1.2958,True
2019,595.3294,519.1005,5.6129,70.6160,0.8720,-283.5345,-56.5641,1.2987,True
2019,597.8783,471.3193,77.8668,48.6922,0.7883,-284.2175,-56.2294,1.3000,True
2019,559.1650,476.2495,0.0000,82.9155,0.8517,-283.8156,-55.0629,1.3001,True
2019,587.6340,458.4224,33.1920,96.0196,0.7801,-284.9229,-54.4290,1.3016,True
2019,606.9801,452.1734,103.9348,50.8720,0.7450,-283.0460,-56.9319,1.2975,True
2019,612.7267,593.3050,0.0000,19.4217,0.9683,-287.4782,-57.4831,1.3059,True
2019,601.4504,512.7046,0.0000,88.7457,0.8524,-282.3803,-56.2941,1.2964,True
2019,611.0737,488.1547,28.7338,94.1852,0.7988,-283.1050,-54.7042,1.2975,True
2019,609.8788,513.7875,81.5110,14.5803,0.8424,-284.9971,-57.3446,1.3012,True
2019,575.5526,496.8004,0.0000,78.7522,0.8632,-288.9429,-54.2019,1.3097,True
2019,594.0681,435.4152,158.1045,0.5483,0.7329,-287.9347,-56.7005,1.3073,True
2019,607.2339,607.2339,0.0000,0.0000,1.1119,-288.3056,-53.8586,1.3077,False
2019,577.9970,472.8279,45.0310,60.1382,0.8180,-280.4898,-55.9213,1.2933,True
2019,567.5081,434.4992,35.8393,97.1696,0.7656,-275.7980,-53.8201,1.2846,True
2019,593.1427,502.2927,0.0000,90.8499,0.8468,-282.1918,-54.4746,1.2962,True
2019,581.9519,449.3370,102.8889,29.7259,0.7721,-278.7110,-55.9807,1.2898,True
2019,575.8817,500.1107,0.0000,75.7710,0.8684,-280.7692,-55.2990,1.2938,True
2019,603.6916,446.4020,157.2896,0.0000,0.7395,-279.4558,-56.4435,1.2907,True
2019,653.2322,530.4866,17.0802,105.6654,0.8121,-275.6047,-54.2470,1.2825,True
2019,617.3730,473.2839,45.5654,98.5236,0.7666,-284.2315,-55.5379,1.2996,True
2019,584.2124,502.9668,0.0000,81.2456,0.8609,-278.0940,-56.0444,1.2886,True
2019,578.5876,414.0336,148.5193,16.0348,0.7156,-281.8217,-56.1752,1.2958,True
2019,592.1413,371.7695,193.5564,26.8153,0.6278,-274.7303,-55.5184,1.2820,True
2019,607.4428,479.2055,34.7932,93.4441,0.7889,-279.4304,-55.7047,1.2906,True
2019,598.7638,452.6459,0.0000,146.1179,0.7560,-281.4761,-54.0560,1.2947,True
2019,618.4804,473.2385,97.6030,47.6389,0.7652,-285.6045,-55.7178,1.3022,True
2019,604.8950,488.2575,34.1912,82.4464,0.8072,-282.7471,-54.7940,1.2970,True
2019,549.6909,477.6137,0.0000,72.0772,0.8689,-288.6272,-54.9974,1.3098,True
2019,585.8022,418.2399,112.1679,55.3944,0.7140,-277.6466,-54.1919,1.2877,True
2019,584.2342,445.4074,44.9335,93.8933,0.7624,-282.4191,-55.3951,1.2968,True
2019,595.3406,434.1557,113.4337,47.7512,0.7293,-279.5393,-55.6677,1.2911,True
2019,605.6580,478.3748,4.3248,122.9584,0.7898,-282.6681,-54.8308,1.2968,True
2019,579.2110,467.7358,15.4945,95.9808,0.8075,-280.5619,-54.7583,1.2934,True
2019,569.7439,544.4900,0.0000,25.2540,0.9557,-284.7861,-56.1215,1.3017,True
2019,574.9939,462.2253,55.4299,57.3387,0.8039,-281.5418,-54.9222,1.2953,True
2019,584.6027,495.2875,22.9667,66.3485,0.8472,-282.3369,-55.6717,1.2966,True
2019,556.7238,415.5481,119.8848,21.2909,0.7464,-275.3945,-56.5843,1.2841,True
2019,565.8335,443.3335,76.9518,45.5482,0.7835,-281.3240,-55.6654,1.2952,True
2019,580.3929,413.6732,130.0688,36.6509,0.7127,-280.7718,-55.4134,1.2937,True
2019,590.1945,535.8091,0.0000,54.3853,0.9079,-283.6919,-56.4545,1.2991,True
2019,574.8888,408.7308,136.6881,29.4699,0.7110,-282.1681,-54.6318,1.2966,True
2019,589.9559,462.4045,36.3307,91.2207,0.7838,-281.9585,-55.1905,1.2958,True
2019,597.1573,527.4932,0.0000,69.6641,0.8833,-279.1048,-53.8789,1.2902,True
2019,598.2008,469.2504,36.3036,92.6468,0.7844,-286.3878,-56.5138,1.3042,True
2019,604.6287,466.1106,96.4739,42.0441,0.7709,-282.4461,-56.2406,1.2964,True
2019,593.9827,450.4841,95.6986,47.7999,0.7584,-284.3800,-55.5613,1.3004,True
2019,561.4091,401.9965,155.7451,3.6675,0.7160,-278.2856,-55.4809,1.2894,True
2019,582.5323,375.6114,206.9208,0.0000,0.6448,-281.0333,-54.7161,1.2942,True
2019,580.5687,420.6733,120.2984,39.5971,0.7246,-280.6515,-55.7077,1.2935,True
2019,564.5961,485.5648,0.0000,79.0313,0.8600,-288.4869,-56.0367,1.3091,True
2019,591.1434,487.0606,7.6142,96.4686,0.8239,-284.3984,-54.2851,1.3005,True
2019,621.0688,579.7071,0.0000,41.3617,0.9334,-291.7453,-55.7392,1.3141,True
2019,579.4320,401.9970,89.5129,87.9221,0.6938,-280.1418,-54.5715,1.2926,True
2019,611.2061,482.8743,57.9543,70.3775,0.7900,-284.9432,-55.5590,1.3011,True
2019,587.5467,581.2179,0.0000,6.3288,0.9892,-289.9289,-55.0077,1.3113,True
2019,589.2907,589.2907,0.0000,0.0000,1.0462,-285.7315,-55.0799,1.3031,False
2019,597.4042,528.0016,0.0000,69.4026,0.8838,-284.5102,-55.2679,1.3005,True
2019,590.7267,425.4322,87.7503,77.5441,0.7202,-274.3491,-55.7946,1.2813,True
2019,602.6486,426.0058,164.7534,11.8894,0.7069,-285.1294,-54.8971,1.3016,True
2019,584.9396,584.9396,0.0000,0.0000,1.0268,-285.7773,-56.2810,1.3033,False
2019,598.2376,465.2302,127.0867,5.9206,0.7777,-277.0998,-55.2477,1.2864,True
2019,600.5167,544.8285,0.0000,55.6882,0.9073,-283.8845,-54.3303,1.2993,True
2019,608.9868,517.2606,16.9820,74.7443,0.8494,-286.8323,-55.7532,1.3048,True
2019,563.9207,497.6894,0.0000,66.2313,0.8826,-287.3883,-55.1825,1.3070,True
2019,578.3902,493.1575,0.0000,85.2327,0.8526,-285.7605,-54.8503,1.3034,True
2019,561.3186,482.4464,0.0000,78.8722,0.8595,-282.8075,-56.1244,1.2981,True
2019,608.4853,424.0343,171.5647,12.8863,0.6969,-275.3049,-55.2153,1.2828,True
2019,600.2626,461.3059,40.2495,98.7073,0.7685,-279.7117,-54.1566,1.2913,True
2019,583.7775,429.6186,75.8668,78.2921,0.7359,-287.7125,-54.7256,1.3071,True
2019,561.2920,508.7865,0.0000,52.5055,0.9065,-290.5874,-54.7608,1.3133,True
2019,566.6254,415.9578,38.9957,111.6719,0.7341,-280.3403,-55.0657,1.2932,True
2019,562.1840,516.8811,0.0000,45.3029,0.9194,-289.2817,-55.3356,1.3107,True
2019,569.2149,512.4096,56.8053,0.0000,0.9002,-279.4439,-56.6542,1.2915,True
2019,568.5226,447.1597,1.4306,119.9323,0.7865,-283.2220,-55.1620,1.2987,True
2019,598.0188,485.2196,66.1561,46.6431,0.8114,-285.8243,-56.4665,1.3031,True
2019,573.1066,469.4719,0.0000,103.6347,0.8192,-279.7564,-55.0414,1.2920,True
2019,594.5862,527.8057,0.0000,66.7805,0.8877,-283.4277,-55.4333,1.2985,True
2019,575.3996,422.4349,92.3425,60.6222,0.7342,-281.4576,-54.8933,1.2952,True
2019,575.6569,420.0671,67.8844,87.7055,0.7297,-286.6922,-54.7983,1.3053,True
2019,622.2876,519.9476,0.0000,102.3400,0.8355,-288.6686,-54.7598,1.3081,True
2019,607.0122,544.3867,0.0000,62.6254,0.8968,-281.2724,-53.6132,1.2941,True
2019,620.5205,596.9646,0.0000,23.5559,0.9620,-287.8779,-55.5361,1.3066,True
2019,600.3887,496.2016,6.8020,97.3851,0.8265,-281.4913,-54.5587,1.2947,True
2019,609.5268,475.4238,67.4204,66.6827,0.7800,-289.6856,-55.7052,1.3103,True
2019,618.7901,482.3555,47.7204,88.7143,0.7795,-283.0001,-55.3051,1.2972,True
2019,590.7080,556.4313,0.0000,34.2767,0.9420,-288.0224,-55.7926,1.3075,True
2019,584.8771,496.4976,0.0000,88.3795,0.8489,-288.9804,-55.0490,1.3095,True
2019,598.3124,553.6485,0.0000,44.6639,0.9254,-289.9350,-55.3847,1.3111,True
2019,588.5098,407.0976,151.9008,29.5114,0.6917,-278.2984,-54.4927,1.2888,True
2019,564.5668,413.7397,133.9829,16.8442,0.7328,-284.5606,-56.4504,1.3014,True
2019,592.4107,525.5916,0.0000,66.8191,0.8872,-282.4995,-54.4586,1.2968,True
2019,604.6772,495.1504,0.0000,109.5268,0.8189,-283.4817,-56.2473,1.2984,True
2019,607.0838,512.0774,6.5582,88.4482,0.8435,-292.0547,-55.6194,1.3150,True
2019,590.9285,447.5785,60.5433,82.8067,0.7574,-277.7109,-54.2031,1.2877,True
2019,601.1619,520.1379,13.6044,67.4196,0.8652,-288.0422,-56.3868,1.3073,True
2019,579.6725,495.8663,0.0000,83.8062,0.8554,-282.9918,-56.1228,1.2980,True
2019,630.1440,579.9864,0.0000,50.1576,0.9204,-282.0486,-55.0654,1.2951,True
2019,611.0282,611.0282,0.0000,0.0000,1.0202,-288.1711,-54.5457,1.3073,False
2019,563.7209,528.3055,0.0000,35.4154,0.9372,-287.2699,-55.2204,1.3067,True
2019,622.8834,556.4615,0.0000,66.4219,0.8934,-285.5452,-54.6359,1.3020,True
2019,556.9970,420.4347,64.4240,72.1382,0.7548,-284.1997,-55.5994,1.3009,True
2019,622.6977,521.8817,22.7642,78.0519,0.8381,-287.4549,-55.0824,1.3057,True
2019,574.6304,490.1030,0.0000,84.5274,0.8529,-283.8314,-54.9253,1.2998,True
2019,626.6884,518.5442,0.0000,108.1442,0.8274,-285.7499,-55.4282,1.3023,True
2019,640.0364,568.4886,0.0000,71.5479,0.8882,-281.7969,-55.5881,1.2944,True
2019,561.5289,464.4333,16.6929,80.4027,0.8271,-285.5547,-55.7757,1.3034,True
2019,597.9944,544.1214,0.0000,53.8731,0.9099,-280.6446,-55.7176,1.2931,True
2019,577.1845,418.1327,92.6012,66.4506,0.7244,-270.4824,-55.8135,1.2744,True
2019,589.9937,464.3711,89.1148,36.5079,0.7871,-278.2784,-56.5440,1.2888,True
2019,556.5359,501.0067,0.0000,55.5292,0.9002,-292.1434,-56.5713,1.3165,True
2019,611.5433,560.5420,0.0000,51.0013,0.9166,-288.0514,-54.7028,1.3071,True
2019,570.5132,406.6002,114.4465,49.4665,0.7127,-284.1734,-55.0277,1.3005,True
2019,601.7488,510.1264,50.2368,41.3856,0.8477,-286.4942,-55.4328,1.3043,True
2019,588.4263,547.6033,0.0000,40.8230,0.9306,-286.1172,-54.0640,1.3039,True
2019,605.3626,446.5523,140.9359,17.8744,0.7377,-279.2873,-56.0966,1.2904,True
2019,585.9311,466.4704,64.3103,55.1504,0.7961,-280.0623,-54.5004,1.2923,True
2019,591.2908,477.6769,53.3587,60.2552,0.8079,-284.1500,-55.3051,1.3000,True
2019,607.7174,527.7135,0.0000,80.0039,0.8684,-291.0562,-54.5484,1.3131,True
2019,594.7202,498.0931,0.0000,96.6270,0.8375,-293.6516,-54.2656,1.3185,True
2019,577.8913,476.9576,0.0000,100.9336,0.8253,-277.6761,-55.0219,1.2879,True
2019,582.5033,494.5825,0.0000,87.9208,0.8491,-278.8100,-55.4807,1.2900,True
2019,607.5611,458.3828,77.2868,71.8915,0.7545,-282.2517,-56.5637,1.2960,True
2019,587.4136,479.8581,26.2173,81.3382,0.8169,-286.8252,-56.7534,1.3053,True
2019,625.7486,453.9743,120.0109,51.7635,0.7255,-281.4587,-55.5877,1.2941,True
2019,587.3234,454.2235,133.0999,0.0000,0.7734,-284.0052,-56.4763,1.2998,True
2019,596.8570,496.0730,38.1574,62.6266,0.8311,-285.7428,-56.8047,1.3029,True
2019,579.8572,455.0377,66.7936,58.0259,0.7847,-287.7997,-55.9107,1.3074,True
2019,602.4204,521.4746,0.0000,80.9458,0.8656,-285.1243,-55.4025,1.3016,True
2019,593.4454,410.7570,104.0079,78.6805,0.6922,-281.2894,-53.7291,1.2944,True
2019,603.9509,501.7215,21.0189,81.2106,0.8307,-281.4050,-55.5565,1.2944,True
2019,575.0051,453.0640,11.1727,110.7684,0.7879,-278.7283,-54.9579,1.2900,True
2019,599.4358,509.3748,0.0000,90.0610,0.8498,-284.8284,-56.0599,1.3011,True
2019,598.4755,406.4639,148.3135,43.6981,0.6792,-279.0300,-55.2433,1.2900,True
2019,598.7340,532.7574,0.0000,65.9766,0.8898,-281.6432,-54.2461,1.2950,True
2019,609.4540,602.1029,0.0000,7.3511,0.9879,-290.5032,-56.2813,1.3119,True
2019,610.8625,501.7029,0.0000,109.1596,0.8213,-283.4795,-55.1678,1.2983,True
2019,628.2480,534.0603,0.0000,94.1877,0.8501,-294.3402,-53.8785,1.3191,True
2019,584.5152,495.5283,0.0000,88.9869,0.8478,-286.7417,-55.3600,1.3052,True
2019,601.6571,411.9320,189.7251,0.0000,0.6847,-275.8438,-56.1211,1.2839,True
2019,578.7536,578.7536,0.0000,0.0000,1.0424,-289.7695,-55.7681,1.3112,False
2019,603.8109,397.4869,206.3240,0.0000,0.6583,-272.8761,-55.1547,1.2783,True
2019,573.4511,411.8961,50.8714,110.6835,0.7183,-280.7340,-54.3732,1.2938,True
2019,586.2660,471.8763,72.5987,41.7909,0.8049,-282.9006,-54.7565,1.2977,True
2019,556.9031,464.0297,0.0000,92.8734,0.8332,-287.0357,-55.6207,1.3065,True
2019,609.7424,573.5054,0.0000,36.2371,0.9406,-290.9076,-54.6737,1.3127,True
2019,568.5065,403.3207,103.3743,61.8114,0.7094,-275.1649,-55.6147,1.2834,True
2019,578.8741,521.6930,0.0000,57.1811,0.9012,-288.6980,-55.9722,1.3091,True
2019,590.1998,474.7534,38.8570,76.5894,0.8044,-284.9486,-55.4290,1.3016,True
2019,594.8170,472.7617,20.6873,101.3679,0.7948,-286.4465,-54.2225,1.3044,True
2019,612.6093,539.9157,0.0000,72.6936,0.8813,-285.6402,-55.9822,1.3024,True
2019,580.5444,580.5444,0.0000,0.0000,1.0089,-286.5467,-55.5969,1.3049,False
2019,597.3267,495.0935,8.6681,93.5651,0.8288,-286.5256,-54.8553,1.3044,True
2019,572.4096,543.1426,0.0000,29.2670,0.9489,-291.3409,-53.3420,1.3145,True
2019,590.8019,485.2595,19.7498,85.7926,0.8214,-280.7188,-54.9165,1.2934,True
2019,619.4561,391.7522,227.7039,0.0000,0.6324,-281.9716,-54.8155,1.2952,True
2019,572.4826,512.0236,0.0000,60.4590,0.8944,-282.5292,-55.5556,1.2973,True
2019,587.1849,370.9112,191.6513,24.6225,0.6317,-276.0311,-55.8918,1.2846,True
2019,566.1722,474.8863,36.3857,54.9002,0.8388,-288.6917,-55.9461,1.3095,True
2019,557.5646,495.5645,17.6291,44.3711,0.8888,-275.0528,-55.6337,1.2834,True
2019,613.7417,428.9945,70.0706,114.6766,0.6990,-278.6281,-54.4792,1.2889,True
2019,612.9834,462.1015,1.3616,149.5203,0.7539,-278.4311,-53.1623,1.2886,True
2019,632.1800,592.7445,0.0000,39.4355,0.9376,-278.8784,-55.9305,1.2890,True
2019,612.6937,518.7615,26.4033,67.5289,0.8467,-293.5275,-54.8595,1.3178,True
2019,596.9180,449.4856,135.1285,12.3038,0.7530,-281.2878,-56.6829,1.2944,True
2019,610.6671,448.6618,115.3711,46.6342,0.7347,-279.9522,-55.6971,1.2915,True
2019,605.6777,449.1141,10.9479,145.6158,0.7415,-282.1823,-54.9277,1.2959,True
2019,598.3540,472.4451,37.0619,88.8470,0.7896,-280.8215,-54.9867,1.2934,True
2019,611.3644,484.7352,103.2705,23.3587,0.7929,-282.8651,-55.7626,1.2971,True
2019,605.4345,514.2524,6.5599,84.6222,0.8494,-286.3445,-56.2717,1.3039,True
2019,592.1193,528.8452,0.0000,63.2741,0.8931,-283.9435,-54.7795,1.2996,True
2019,597.7221,496.4619,0.0000,101.2602,0.8306,-278.1239,-53.6466,1.2883,True
2019,593.8579,432.9246,160.9333,0.0000,0.7290,-282.8555,-56.2676,1.2974,True
2019,585.7687,481.7843,0.0000,103.9843,0.8225,-295.1705,-56.4576,1.3218,True
2019,572.1596,474.5907,0.0000,97.5689,0.8295,-279.9945,-54.8931,1.2925,True
2019,583.4225,455.9641,91.8016,35.6569,0.7815,-285.6407,-56.0372,1.3031,True
2019,611.7244,479.3228,90.0975,42.3042,0.7836,-283.1619,-55.4952,1.2976,True
2019,594.4664,524.9718,4.8280,64.6666,0.8831,-289.9173,-55.8374,1.3111,True
2019,570.0172,328.3218,241.6954,0.0000,0.5760,-273.7340,-54.0168,1.2806,True
2019,603.8900,448.1686,36.4626,119.2588,0.7421,-282.9895,-53.8236,1.2975,True
2019,612.2499,503.7225,25.8821,82.6453,0.8227,-290.4170,-54.5980,1.3117,True
2019,573.8785,493.2681,0.0000,80.6105,0.8595,-284.9153,-54.9319,1.3019,True
2019,567.2347,357.8681,181.2323,28.1343,0.6309,-280.4188,-54.2988,1.2934,True
2019,601.9199,432.3957,169.1904,0.3338,0.7184,-275.6475,-56.0985,1.2835,True
2019,583.6654,583.6654,0.0000,0.0000,1.1696,-292.5900,-55.2814,1.3167,False
2019,612.9805,433.1511,63.2739,116.5555,0.7066,-280.0208,-54.8731,1.2916,True
2019,618.2706,467.3426,81.7492,69.1788,0.7559,-284.9339,-53.9898,1.3009,True
2019,574.9444,385.9522,125.8098,63.1824,0.6713,-281.0853,-54.4747,1.2945,True
2019,610.8986,550.4885,0.0000,60.4101,0.9011,-287.1638,-53.7874,1.3054,True
2019,579.5226,427.0936,103.4296,48.9994,0.7370,-280.0999,-56.5252,1.2925,True
2019,563.4608,533.7471,0.0000,29.7137,0.9473,-283.1983,-53.7369,1.2988,True
2019,594.8168,497.7289,0.0000,97.0880,0.8368,-283.2627,-53.6309,1.2982,True
2019,610.5878,441.8468,168.7410,0.0000,0.7236,-281.6669,-55.7393,1.2948,True
2019,573.1361,476.0385,30.4843,66.6134,0.8306,-278.3304,-54.8471,1.2893,True
2019,615.8744,459.4561,33.3340,123.0843,0.7460,-284.5722,-53.8587,1.3003,True
2019,623.6603,519.2892,11.3291,93.0419,0.8326,-275.2178,-56.3748,1.2823,True
2019,586.2097,556.6177,0.0000,29.5921,0.9495,-280.3488,-54.7448,1.2928,True
2019,577.8550,524.7017,0.0000,53.1534,0.9080,-287.7422,-55.3999,1.3073,True
2019,582.8639,575.1340,0.0000,7.7299,0.9867,-284.4051,-56.8610,1.3007,True
2019,588.4445,490.2165,0.0000,98.2279,0.8331,-286.5228,-55.4020,1.3047,True
2019,624.0570,529.8955,0.0000,94.1614,0.8491,-289.5256,-54.6224,1.3097,True
2019,611.2854,442.8415,154.5064,13.9375,0.7244,-289.1693,-55.5996,1.3093,True
2019,597.2666,494.0763,3.6558,99.5346,0.8272,-281.4325,-55.7236,1.2946,True
2019,606.8847,415.3974,133.1245,58.3628,0.6845,-279.7474,-53.2866,1.2912,True
2019,617.9441,447.0626,127.0531,43.8284,0.7235,-281.8623,-54.5955,1.2950,True
2019,578.4439,480.9273,0.0000,97.5166,0.8314,-280.6523,-54.0263,1.2936,True
2019,620.9198,610.1567,0.0000,10.7631,0.9827,-284.5993,-56.5798,1.3002,True
2019,582.6355,425.3826,118.7140,38.5389,0.7301,-286.0525,-56.0985,1.3039,True
2019,595.2230,467.7143,77.3917,50.1170,0.7858,-286.8823,-55.8983,1.3052,True
2019,590.5841,445.8027,144.7814,0.0000,0.7549,-276.1301,-56.2892,1.2847,True
2019,590.2895,553.2328,0.0000,37.0568,0.9372,-288.1608,-56.1930,1.3078,True
2019,595.4271,479.0416,0.0000,116.3855,0.8045,-284.4139,-55.2110,1.3004,True
2019,593.3753,457.4471,99.2544,36.6739,0.7709,-283.4053,-55.2337,1.2985,True
2019,637.5621,555.1149,0.0000,82.4472,0.8707,-286.4450,-54.8380,1.3034,True
2019,603.3566,447.8890,140.0995,15.3681,0.7423,-281.7175,-55.0555,1.2950,True
2019,596.5184,450.1869,141.0632,5.2683,0.7547,-287.4410,-56.2908,1.3062,True
2019,599.6856,566.7696,0.0000,32.9160,0.9451,-291.5339,-56.5670,1.3142,True
2019,591.0883,504.5409,18.8211,67.7263,0.8536,-286.2890,-56.1106,1.3041,True
2019,589.9520,564.2970,0.0000,25.6550,0.9565,-285.2953,-55.2570,1.3022,True
2019,578.0743,521.8590,0.0000,56.2153,0.9028,-280.8076,-54.5278,1.2939,True
2019,599.3211,508.3405,0.0000,90.9806,0.8482,-283.0175,-56.1684,1.2976,True
2019,602.1878,482.3421,42.6955,77.1503,0.8010,-281.6017,-55.5645,1.2948,True
2019,589.8889,501.5931,0.0000,88.2959,0.8503,-282.5733,-53.4688,1.2970,True
2019,603.9278,428.6062,43.1444,132.1771,0.7097,-283.4920,-53.1259,1.2984,True
2019,597.0414,432.9838,95.9483,68.1093,0.7252,-278.6686,-53.5264,1.2894,True
2019,594.5815,479.4149,61.0841,54.0825,0.8063,-280.9706,-54.3065,1.2938,True
2019,587.8832,437.1516,36.6403,114.0912,0.7436,-281.2294,-54.7139,1.2944,True
2019,556.7793,436.5126,46.1781,74.0886,0.7840,-281.3191,-55.2024,1.2954,True
2019,605.2539,531.8328,0.0000,73.4212,0.8787,-282.8858,-54.5034,1.2972,True
2019,611.7631,538.6534,0.0000,73.1096,0.8805,-284.4375,-55.5426,1.3001,True
2019,583.7749,498.8154,6.6347,78.3249,0.8545,-281.8792,-54.6912,1.2958,True
2019,568.2880,480.7630,0.0000,87.5250,0.8460,-286.2227,-53.9588,1.3046,True
2019,592.5078,536.8145,0.0000,55.6933,0.9060,-284.9515,-54.1207,1.3015,True
2019,595.1546,522.3473,15.1407,57.6666,0.8777,-283.9978,-55.5176,1.2996,True
2019,590.1311,541.4914,0.0000,48.6397,0.9176,-290.6702,-53.3862,1.3127,True
